"feature","id","pval","qval"
"gene","MSTRG.10234",0.664875200941465,0.774362321744076
"gene","MSTRG.7277",0.665060470595184,0.774484529661461
"gene","MSTRG.4104",0.665359095127527,0.774665805487701
"gene","MSTRG.1495",0.665434360565339,0.774665805487701
"gene","MSTRG.8510",0.665457213199549,0.774665805487701
"gene","MSTRG.3085",0.666006907739251,0.775052396107193
"gene","MSTRG.8287",0.666022512944976,0.775052396107193
"gene","MSTRG.6827",0.666050150694191,0.775052396107193
"gene","MSTRG.7033",0.666110902670964,0.775052396107193
"gene","MSTRG.8682",0.666492326802541,0.775402610472664
"gene","MSTRG.8891",0.666573266145147,0.775403196046725
"gene","MSTRG.1060",0.666663801283386,0.775414942612433
"gene","MSTRG.6662",0.66686897849557,0.775560013596006
"gene","MSTRG.4316",0.667334294105996,0.77600755068538
"gene","MSTRG.4580",0.667442845092174,0.776040167252269
"gene","MSTRG.6808",0.667611816710488,0.776143018944659
"gene","MSTRG.572",0.667747828715676,0.776207532716643
"gene","MSTRG.2756",0.66822658879312,0.776670402214333
"gene","MSTRG.6828",0.668870091615746,0.777240226332375
"gene","MSTRG.9444",0.668878103491015,0.777240226332375
"gene","MSTRG.2491",0.669375431997681,0.777724378023098
"gene","MSTRG.8358",0.669624507895725,0.777920011582886
"gene","MSTRG.7472",0.669743239672673,0.777964192124903
"gene","MSTRG.2239",0.66995951925424,0.778121658507335
"gene","MSTRG.1982",0.670207884663309,0.778316348410348
"gene","MSTRG.11471",0.670504838484717,0.778567410623063
"gene","MSTRG.5405",0.670726850743239,0.778675937344338
"gene","MSTRG.7680",0.670763515939363,0.778675937344338
"gene","MSTRG.11773",0.670840628593852,0.778675937344338
"gene","MSTRG.11171",0.670962459087503,0.778723586034617
"gene","MSTRG.10754",0.671273932033684,0.778991297075324
"gene","MSTRG.4051",0.671440793779012,0.779091147331449
"gene","MSTRG.7250",0.672039980562559,0.779692551765924
"gene","MSTRG.3303",0.672288336198352,0.779886830439484
"gene","MSTRG.10327",0.672525102239421,0.780067619490797
"gene","MSTRG.8013",0.672608172825354,0.780070113815738
"gene","MSTRG.2957",0.673395815702398,0.78087448047437
"gene","MSTRG.2667",0.673463737620738,0.78087448047437
"gene","MSTRG.1163",0.673750505822902,0.781113033810316
"gene","MSTRG.12184",0.674354308067624,0.78171903917411
"gene","MSTRG.4994",0.674482337620548,0.781773444109906
"gene","MSTRG.5100",0.675015397605319,0.782297238869352
"gene","MSTRG.7870",0.67511638846787,0.782320228973466
"gene","MSTRG.2577",0.675312974648107,0.782445233445062
"gene","MSTRG.6821",0.675386596213316,0.782445233445062
"gene","MSTRG.11140",0.6758264173175,0.782856129656282
"gene","MSTRG.5768",0.675903689536227,0.782856129656282
"gene","MSTRG.10683",0.676091227053372,0.782979268235765
"gene","MSTRG.7611",0.676254146736104,0.78307387081514
"gene","MSTRG.10277",0.676546774668637,0.783141238883832
"gene","MSTRG.3520",0.676570951809954,0.783141238883832
"gene","MSTRG.1233",0.676613496359218,0.783141238883832
"gene","MSTRG.13096",0.67663727994434,0.783141238883832
"gene","MSTRG.1226",0.676940520210932,0.783280747249373
"gene","MSTRG.4302",0.676940822301448,0.783280747249373
"gene","MSTRG.738",0.677001575319686,0.783280747249373
"gene","MSTRG.7525",0.677256541735791,0.783481706748233
"gene","MSTRG.14072",0.677437459955282,0.783596965918997
"gene","MSTRG.3238",0.677688481591995,0.78379327685025
"gene","MSTRG.13167",0.67782404978601,0.783794214672316
"gene","MSTRG.11785",0.677905231678946,0.783794214672316
"gene","MSTRG.5596",0.677933211819271,0.783794214672316
"gene","MSTRG.7481",0.678059544696109,0.783824933127132
"gene","MSTRG.7895",0.678122400651481,0.783824933127132
"gene","MSTRG.1031",0.678262106297106,0.78389242353484
"gene","MSTRG.1912",0.678646057982236,0.78421550422513
"gene","MSTRG.4124",0.67873783816797,0.78421550422513
"gene","MSTRG.1530",0.678785701997353,0.78421550422513
"gene","MSTRG.8127",0.679181215984611,0.784578420861792
"gene","MSTRG.5407",0.679886222675096,0.785250620594188
"gene","MSTRG.10430",0.679926030093328,0.785250620594188
"gene","MSTRG.317",0.680158136050288,0.785424584514228
"gene","MSTRG.8686",0.680381378078802,0.785588272209804
"gene","MSTRG.8699",0.680501344350779,0.78563268976545
"gene","MSTRG.10567",0.680638414330097,0.785634512466449
"gene","MSTRG.469",0.68066591785475,0.785634512466449
"gene","MSTRG.13951",0.680870483366293,0.785776542517786
"gene","MSTRG.12696",0.680988984005023,0.785819225018964
"gene","MSTRG.5019",0.681164656615304,0.785907292550772
"gene","MSTRG.11257",0.681228354414341,0.785907292550772
"gene","MSTRG.6574",0.681722802536303,0.786383608525782
"gene","MSTRG.7554",0.682093422892038,0.786716989313143
"gene","MSTRG.12350",0.682325765137189,0.786890821380848
"gene","MSTRG.12852",0.682462658743411,0.786907907420802
"gene","MSTRG.8418",0.682582761850706,0.786907907420802
"gene","MSTRG.4213",0.682585469071862,0.786907907420802
"gene","MSTRG.3162",0.682672261648057,0.786913858936658
"gene","MSTRG.12246",0.682952944030093,0.787143278389538
"gene","MSTRG.13481",0.68305915660889,0.787171580359797
"gene","MSTRG.465",0.683191569182389,0.787230065373922
"gene","MSTRG.13273",0.683764348748235,0.787795903183099
"gene","MSTRG.13465",0.685169958647898,0.78932103266799
"gene","MSTRG.1284",0.68530372190122,0.789327851578654
"gene","MSTRG.4551",0.685339638766943,0.789327851578654
"gene","MSTRG.8817",0.685623546723122,0.789560505365057
"gene","MSTRG.11985",0.68581396348364,0.789685452458468
"gene","MSTRG.13372",0.687541018237929,0.791579531328513
"gene","MSTRG.14225",0.687736036890081,0.791647358828496
"gene","MSTRG.7733",0.687764173256084,0.791647358828496
"gene","MSTRG.1403",0.688619576177909,0.792537334569609
"gene","MSTRG.8818",0.688763428641647,0.792551392512176
"gene","MSTRG.6085",0.688796220587864,0.792551392512176
"gene","MSTRG.1087",0.689405185182907,0.793046041256677
"gene","MSTRG.10251",0.689408193491618,0.793046041256677
"gene","MSTRG.2285",0.689472912009566,0.793046041256677
"gene","MSTRG.3686",0.690082905608093,0.793652971851828
"gene","MSTRG.949",0.690253039791633,0.793748147675574
"gene","MSTRG.7165",0.690330339223238,0.793748147675574
"gene","MSTRG.10367",0.69062233620272,0.793919983114133
"gene","MSTRG.2972",0.690644499833519,0.793919983114133
"gene","MSTRG.3331",0.690727778540054,0.793921042700145
"gene","MSTRG.9837",0.69089033293494,0.7940132104784
"gene","MSTRG.3057",0.691021009722289,0.794017095575221
"gene","MSTRG.7886",0.691058447290053,0.794017095575221
"gene","MSTRG.8555",0.69199834044736,0.795002264558759
"gene","MSTRG.10926",0.692165184666514,0.795099187343327
"gene","MSTRG.1268",0.692469906205777,0.795339693508819
"gene","MSTRG.2374",0.692599359498596,0.795339693508819
"gene","MSTRG.1129",0.692622067116861,0.795339693508819
"gene","MSTRG.11813",0.692775458893364,0.795421084293953
"gene","MSTRG.1922",0.693167008521251,0.795737715744393
"gene","MSTRG.6194",0.693216321247034,0.795737715744393
"gene","MSTRG.10786",0.693357614694873,0.795804278099789
"gene","MSTRG.6638",0.693584281134775,0.795804278099789
"gene","MSTRG.6687",0.69359242073354,0.795804278099789
"gene","MSTRG.6951",0.693604517074111,0.795804278099789
"gene","MSTRG.5268",0.693687297133351,0.795804539374688
"gene","MSTRG.7580",0.693787211251456,0.795824454600671
"gene","MSTRG.12983",0.693988041720849,0.795960109719095
"gene","MSTRG.4335",0.694283893902206,0.796204703451971
"gene","MSTRG.3867",0.694472587577118,0.796326364249246
"gene","MSTRG.5209",0.69481868957311,0.796423644339317
"gene","MSTRG.2218",0.694942604413575,0.796423644339317
"gene","MSTRG.6744",0.695008543420565,0.796423644339317
"gene","MSTRG.7428",0.695030664444725,0.796423644339317
"gene","MSTRG.11520",0.695045798264902,0.796423644339317
"gene","MSTRG.11505",0.695053124463348,0.796423644339317
"gene","MSTRG.11274",0.695578969257564,0.796931455151286
"gene","MSTRG.1059",0.695834069059761,0.797042073796958
"gene","MSTRG.2948",0.695840881024399,0.797042073796958
"gene","MSTRG.5165",0.696320634750516,0.797419786353717
"gene","MSTRG.6770",0.696336074847053,0.797419786353717
"gene","MSTRG.3911",0.696475100156385,0.797481621722983
"gene","MSTRG.2007",0.696589016560759,0.797481621722983
"gene","MSTRG.9172",0.696638250677307,0.797481621722983
"gene","MSTRG.10515",0.696938361166113,0.797730444269928
"gene","MSTRG.2432",0.69730329389744,0.798053395841306
"gene","MSTRG.11535",0.697718698012055,0.798434027639626
"gene","MSTRG.11662",0.697932132022703,0.798541571737544
"gene","MSTRG.3837",0.697978348906696,0.798541571737544
"gene","MSTRG.11934",0.69857709833761,0.799106542661662
"gene","MSTRG.13915",0.698666689660483,0.799106542661662
"gene","MSTRG.222",0.69872085561153,0.799106542661662
"gene","MSTRG.13455",0.699005740080574,0.799328246362392
"gene","MSTRG.10668",0.699081722888015,0.799328246362392
"gene","MSTRG.11574",0.699163461963453,0.799328246362392
"gene","MSTRG.2358",0.699332463226787,0.799426650718158
"gene","MSTRG.7009",0.699512305939598,0.799537423435822
"gene","MSTRG.12158",0.699854936052113,0.799834212630986
"gene","MSTRG.9000",0.700087980026696,0.800005705009169
"gene","MSTRG.9397",0.700488274595474,0.800368254960337
"gene","MSTRG.9545",0.700633196655077,0.8004389684469
"gene","MSTRG.9466",0.700791982839421,0.800522088834949
"gene","MSTRG.6283",0.700872036282881,0.800522088834949
"gene","MSTRG.9598",0.701378610657524,0.801005782103842
"gene","MSTRG.3399",0.702179082482835,0.80182496507161
"gene","MSTRG.12658",0.702644171099703,0.802261022077595
"gene","MSTRG.12072",0.702865131558501,0.802418269567024
"gene","MSTRG.4254",0.703148240113487,0.802646422107048
"gene","MSTRG.10828",0.703302801702647,0.802691479511945
"gene","MSTRG.2245",0.703354245584792,0.802691479511945
"gene","MSTRG.6051",0.703796377128039,0.803100979582658
"gene","MSTRG.67",0.704042061009193,0.803286243120916
"gene","MSTRG.3198",0.704126165589044,0.803287128553655
"gene","MSTRG.8909",0.704325985347981,0.803420009318961
"gene","MSTRG.10842",0.704506981042891,0.80345683410802
"gene","MSTRG.3097",0.704524960447623,0.80345683410802
"gene","MSTRG.1581",0.704672061052129,0.803529532593154
"gene","MSTRG.7676",0.7047995215342,0.803579821122375
"gene","MSTRG.9741",0.70528028368525,0.804032868345058
"gene","MSTRG.6224",0.705389306422313,0.804046311856421
"gene","MSTRG.9783",0.705458890630872,0.804046311856421
"gene","MSTRG.8156",0.70579253117601,0.80430432090719
"gene","MSTRG.13663",0.705886910282283,0.80430432090719
"gene","MSTRG.1405",0.70596402015011,0.80430432090719
"gene","MSTRG.12847",0.706088796840788,0.80430432090719
"gene","MSTRG.6929",0.706102434422982,0.80430432090719
"gene","MSTRG.12909",0.706444751708798,0.804522653681831
"gene","MSTRG.10337",0.706461023176006,0.804522653681831
"gene","MSTRG.3488",0.706737605635314,0.804742560633644
"gene","MSTRG.10022",0.706851031180527,0.804776655318328
"gene","MSTRG.7610",0.70710737872887,0.804973444844864
"gene","MSTRG.12711",0.707315870194589,0.805115714804089
"gene","MSTRG.7335",0.708488731475207,0.806352255256314
"gene","MSTRG.1025",0.70856949733156,0.806352255256314
"gene","MSTRG.11272",0.708852994012035,0.806565392799533
"gene","MSTRG.13820",0.708924125849631,0.806565392799533
"gene","MSTRG.363",0.709176587141508,0.806715289042945
"gene","MSTRG.6835",0.709223244257153,0.806715289042945
"gene","MSTRG.8892",0.709434434071987,0.806796513049019
"gene","MSTRG.3796",0.709462037460221,0.806796513049019
"gene","MSTRG.5968",0.710135303698938,0.807466894038424
"gene","MSTRG.8613",0.710417041875363,0.807691978261411
"gene","MSTRG.5591",0.710713865725011,0.80793415867796
"gene","MSTRG.10533",0.711303987497541,0.808509661534759
"gene","MSTRG.9377",0.711800830310395,0.808945265661259
"gene","MSTRG.10657",0.71185505068511,0.808945265661259
"gene","MSTRG.10391",0.712291616702841,0.809345967116382
"gene","MSTRG.11905",0.712542499693871,0.809535615444775
"gene","MSTRG.897",0.71263080661279,0.809540534497678
"gene","MSTRG.6978",0.712774789259638,0.809548923643611
"gene","MSTRG.12423",0.712806147706117,0.809548923643611
"gene","MSTRG.6020",0.712917913017497,0.809580478441356
"gene","MSTRG.7618",0.713095867211821,0.809637897613638
"gene","MSTRG.8925",0.713149517268763,0.809637897613638
"gene","MSTRG.13068",0.713298001250996,0.809637897613638
"gene","MSTRG.6485",0.71330442577102,0.809637897613638
"gene","MSTRG.3659",0.71354177660048,0.809762345548537
"gene","MSTRG.7388",0.71358206695382,0.809762345548537
"gene","MSTRG.3245",0.713786647497821,0.809839342246289
"gene","MSTRG.5812",0.713841176407167,0.809839342246289
"gene","MSTRG.574",0.713901942988481,0.809839342246289
"gene","MSTRG.3624",0.714038566873608,0.809893692102462
"gene","MSTRG.5657",0.714142627590421,0.809893692102462
"gene","MSTRG.9892",0.71426414726864,0.809893692102462
"gene","MSTRG.4276",0.714285909777503,0.809893692102462
"gene","MSTRG.3139",0.714528070031701,0.810064789206173
"gene","MSTRG.12859",0.714609801001603,0.810064789206173
"gene","MSTRG.13682",0.714688903755031,0.810064789206173
"gene","MSTRG.12556",0.714919850834161,0.810208219038447
"gene","MSTRG.11420",0.714983539352704,0.810208219038447
"gene","MSTRG.11731",0.715071124688743,0.810212228725845
"gene","MSTRG.12127",0.715173561386555,0.810233062847149
"gene","MSTRG.355",0.715273513547851,0.810251077626473
"gene","MSTRG.3811",0.715563332537884,0.81048414118966
"gene","MSTRG.13576",0.716677485842321,0.811556185015637
"gene","MSTRG.13000",0.716678195335904,0.811556185015637
"gene","MSTRG.4369",0.717105402752283,0.811944571591733
"gene","MSTRG.4565",0.717327659050181,0.812100837726805
"gene","MSTRG.5186",0.717894809415727,0.812647482711086
"gene","MSTRG.5590",0.718337924949472,0.813053610016779
"gene","MSTRG.9431",0.718544283406245,0.813139514741492
"gene","MSTRG.11088",0.718662891158491,0.813139514741492
"gene","MSTRG.10286",0.718754356082359,0.813139514741492
"gene","MSTRG.6498",0.718808880957667,0.813139514741492
"gene","MSTRG.1746",0.718835575168775,0.813139514741492
"gene","MSTRG.10959",0.719182960974612,0.813349354160149
"gene","MSTRG.11438",0.719189823118373,0.813349354160149
"gene","MSTRG.9237",0.719427392703121,0.81352258834699
"gene","MSTRG.1289",0.719611334839628,0.81361631429804
"gene","MSTRG.3361",0.719753502896828,0.81361631429804
"gene","MSTRG.5157",0.719763478042913,0.81361631429804
"gene","MSTRG.4326",0.720211046217463,0.813854852147094
"gene","MSTRG.4468",0.720225466926814,0.813854852147094
"gene","MSTRG.11740",0.720227774239301,0.813854852147094
"gene","MSTRG.12083",0.720486788735887,0.814048580652286
"gene","MSTRG.14172",0.720568105674892,0.814048580652286
"gene","MSTRG.11987",0.720673259079667,0.814071972993671
"gene","MSTRG.2202",0.720869573312703,0.814198322991735
"gene","MSTRG.7613",0.721178912659929,0.814452286555964
"gene","MSTRG.10705",0.721289105248712,0.81446403192708
"gene","MSTRG.4962",0.721414754903185,0.81446403192708
"gene","MSTRG.9535",0.721442776828354,0.81446403192708
"gene","MSTRG.68",0.721803689045538,0.814711752580746
"gene","MSTRG.8422",0.72183123223985,0.814711752580746
"gene","MSTRG.3305",0.721929858281541,0.814727678978466
"gene","MSTRG.10742",0.722101682912404,0.81482619961086
"gene","MSTRG.6505",0.722452467195502,0.815126613268333
"gene","MSTRG.8293",0.722752765776922,0.815370001414808
"gene","MSTRG.12436",0.723162065789163,0.815736287644223
"gene","MSTRG.10769",0.723461968855982,0.815979101412387
"gene","MSTRG.7489",0.724255858588274,0.816778951426177
"gene","MSTRG.6191",0.725247913611119,0.817721940241357
"gene","MSTRG.58",0.725261679363444,0.817721940241357
"gene","MSTRG.7305",0.725704249964786,0.818071072559034
"gene","MSTRG.4839",0.725741059390545,0.818071072559034
"gene","MSTRG.12433",0.726173461468777,0.818454046506158
"gene","MSTRG.7876",0.726323057349625,0.818454046506158
"gene","MSTRG.4358",0.726335515338193,0.818454046506158
"gene","MSTRG.13306",0.726485297402587,0.818499145262587
"gene","MSTRG.2204",0.726545351246054,0.818499145262587
"gene","MSTRG.5401",0.72703945900117,0.818960082352334
"gene","MSTRG.10782",0.727260650825278,0.81911352657503
"gene","MSTRG.206",0.727872280199682,0.819706633308988
"gene","MSTRG.3538",0.728135109065239,0.819879301686257
"gene","MSTRG.13617",0.72819570342715,0.819879301686257
"gene","MSTRG.6562",0.728651820332371,0.820071068412038
"gene","MSTRG.7705",0.728678551706778,0.820071068412038
"gene","MSTRG.13731",0.728702223345527,0.820071068412038
"gene","MSTRG.10680",0.728706304151195,0.820071068412038
"gene","MSTRG.12995",0.729222282958582,0.820555948140625
"gene","MSTRG.9110",0.729316763308131,0.820566479725769
"gene","MSTRG.11919",0.729464617856184,0.820630808412456
"gene","MSTRG.765",0.729544193785762,0.820630808412456
"gene","MSTRG.12441",0.729792453509902,0.820751277455372
"gene","MSTRG.7215",0.729821571612806,0.820751277455372
"gene","MSTRG.10383",0.730033765819558,0.820824693128914
"gene","MSTRG.13897",0.730108079738631,0.820824693128914
"gene","MSTRG.9420",0.730142297051913,0.820824693128914
"gene","MSTRG.5007",0.731257624208193,0.821876801429679
"gene","MSTRG.3470",0.731353296467115,0.821876801429679
"gene","MSTRG.1844",0.731409334381478,0.821876801429679
"gene","MSTRG.4212",0.731419199114649,0.821876801429679
"gene","MSTRG.6343",0.731798273555169,0.822206918073639
"gene","MSTRG.13592",0.732071617560395,0.822418178916467
"gene","MSTRG.5820",0.732743977657098,0.823077597834354
"gene","MSTRG.8616",0.733693229198612,0.824047853836027
"gene","MSTRG.4068",0.733815682830762,0.824089373542468
"gene","MSTRG.8245",0.734452156628384,0.824675107190445
"gene","MSTRG.14141",0.734508347545349,0.824675107190445
"gene","MSTRG.5777",0.734818667132558,0.824927442780699
"gene","MSTRG.3644",0.735446940721825,0.825536621862877
"gene","MSTRG.12431",0.735541109415052,0.825546198016196
"gene","MSTRG.4948",0.735669199230085,0.825549219742339
"gene","MSTRG.13723",0.735715077469547,0.825549219742339
"gene","MSTRG.5412",0.736365053144602,0.826182392029092
"gene","MSTRG.13883",0.73649007615664,0.826226502286746
"gene","MSTRG.7345",0.736839187076621,0.826430199080537
"gene","MSTRG.806",0.736876775570689,0.826430199080537
"gene","MSTRG.144",0.736970330688562,0.826430199080537
"gene","MSTRG.13408",0.737014566545163,0.826430199080537
