FBgn_ID,GO_Term,GO_Category
FBgn0005631,GO:0008201,F
FBgn0005631,GO:0071666,C
FBgn0005631,GO:0005515,F
FBgn0005631,GO:0007411,P
FBgn0005631,GO:0009649,P
FBgn0005631,GO:0003151,P
FBgn0005631,GO:0005515,F
FBgn0005631,GO:0008201,F
FBgn0005631,GO:0048813,P
FBgn0005631,GO:0050773,P
FBgn0005631,GO:0048813,P
FBgn0005631,GO:0032991,C
FBgn0005631,GO:0005515,F
FBgn0005631,GO:0030424,C
FBgn0005631,GO:0008045,P
FBgn0005631,GO:0008406,P
FBgn0005631,GO:0046716,P
FBgn0005631,GO:0046716,P
FBgn0005631,GO:0072499,P
FBgn0005631,GO:0030335,P
FBgn0005631,GO:0007411,P
FBgn0002543,GO:0007419,P
FBgn0002543,GO:0007411,P
FBgn0002543,GO:0007419,P
FBgn0002543,GO:0007411,P
FBgn0002543,GO:2000274,P
FBgn0002543,GO:0007411,P
FBgn0002543,GO:0007426,P
FBgn0002543,GO:0007411,P
FBgn0002543,GO:0001764,P
FBgn0002543,GO:0007432,P
FBgn0002543,GO:0035050,P
FBgn0002543,GO:0035050,P
FBgn0002543,GO:0016319,P
FBgn0002543,GO:0048036,P
FBgn0002543,GO:0035050,P
FBgn0002543,GO:0042685,P
FBgn0002543,GO:0022409,P
FBgn0002543,GO:0003151,P
FBgn0002543,GO:0008039,P
FBgn0002543,GO:0030424,C
FBgn0002543,GO:0042803,F
FBgn0002543,GO:0008406,P
FBgn0002543,GO:0016201,P
FBgn0002543,GO:0030335,P
FBgn0041097,GO:0007419,P
FBgn0041097,GO:0007411,P
FBgn0041097,GO:0007411,P
FBgn0041097,GO:0008038,P
FBgn0041097,GO:0007411,P
FBgn0041097,GO:0048036,P
FBgn0041097,GO:0016319,P
FBgn0041097,GO:0030424,C
FBgn0041097,GO:0008406,P
FBgn0041097,GO:0016201,P
FBgn0041097,GO:0005886,C
FBgn0041097,GO:0016201,P
FBgn0003268,GO:0005828,C
FBgn0003268,GO:0000776,C
FBgn0003268,GO:0007094,P
FBgn0003268,GO:0005828,C
FBgn0003268,GO:0007094,P
FBgn0003268,GO:0000940,C
FBgn0003268,GO:0005828,C
FBgn0003268,GO:0000070,P
FBgn0003268,GO:0000776,C
FBgn0003268,GO:0005515,F
FBgn0003268,GO:1990423,C
FBgn0003268,GO:0007094,P
FBgn0003268,GO:0000776,C
FBgn0003268,GO:0005828,C
FBgn0003268,GO:0005828,C
FBgn0003268,GO:0005737,C
FBgn0003268,GO:0000776,C
FBgn0003268,GO:0034501,P
FBgn0003268,GO:0000776,C
FBgn0003268,GO:0005819,C
FBgn0003268,GO:0007030,P
FBgn0003268,GO:0005795,C
FBgn0003268,GO:0036063,C
FBgn0003268,GO:0000776,C
FBgn0003268,GO:0005828,C
FBgn0003268,GO:0051233,C
FBgn0003268,GO:0017137,F
FBgn0003268,GO:1990423,C
FBgn0003268,GO:0030071,P
FBgn0036697,GO:0005575,C
FBgn0036697,GO:0003674,F
FBgn0036697,GO:0048149,P
FBgn0250838,GO:0016063,P
FBgn0041096,GO:0007520,P
FBgn0041096,GO:0007520,P
FBgn0041096,GO:0005515,F
FBgn0041096,GO:0005515,F
FBgn0041096,GO:0005737,C
FBgn0041096,GO:0007520,P
FBgn0041096,GO:0007520,P
FBgn0041096,GO:0009986,C
FBgn0041096,GO:0007520,P
FBgn0041096,GO:0005912,C
FBgn0041096,GO:0005737,C
FBgn0041096,GO:0007298,P
FBgn0041096,GO:0061327,P
FBgn0041096,GO:0005515,F
FBgn0041096,GO:0008307,F
FBgn0041096,GO:0005515,F
FBgn0041096,GO:0045214,P
FBgn0041096,GO:0030018,C
FBgn0041096,GO:0045214,P
FBgn0041096,GO:0005515,F
FBgn0041096,GO:0050839,F
FBgn0041096,GO:0007520,P
FBgn0036621,GO:0046872,F
FBgn0036621,GO:0004842,F
FBgn0036621,GO:0003723,F
FBgn0036621,GO:0000209,P
FBgn0036621,GO:0010494,C
FBgn0036621,GO:0008270,F
FBgn0015536,GO:0005575,C
FBgn0015536,GO:0003674,F
FBgn0011705,GO:0007520,P
FBgn0011705,GO:0016020,C
FBgn0011705,GO:0007520,P
FBgn0011705,GO:0007520,P
FBgn0011705,GO:0003674,F
FBgn0033998,GO:0003676,F
FBgn0033998,GO:0005515,F
FBgn0033998,GO:0006357,P
FBgn0033998,GO:0000791,C
FBgn0033998,GO:0003682,F
FBgn0033998,GO:0005634,C
FBgn0033998,GO:0005515,F
FBgn0033998,GO:0005515,F
FBgn0033998,GO:0006355,P
FBgn0033998,GO:0032991,C
FBgn0022981,GO:0016021,C
FBgn0022981,GO:0006814,P
FBgn0022981,GO:0005272,F
FBgn0022981,GO:0030425,C
FBgn0022981,GO:0030424,C
FBgn0022981,GO:0050975,P
FBgn0022981,GO:0043025,C
FBgn0022981,GO:0050966,P
FBgn0011706,GO:0006915,P
FBgn0011706,GO:0097190,P
FBgn0011706,GO:0006915,P
FBgn0011706,GO:0006915,P
FBgn0011706,GO:0006915,P
FBgn0011706,GO:0031625,F
FBgn0011706,GO:0008627,P
FBgn0011706,GO:0097190,P
FBgn0011706,GO:0005737,C
FBgn0011706,GO:0097190,P
FBgn0011706,GO:0035072,P
FBgn0011706,GO:0035193,P
FBgn0011706,GO:0006915,P
FBgn0011706,GO:0045476,P
FBgn0011706,GO:0071479,P
FBgn0011706,GO:0006915,P
FBgn0011706,GO:0006915,P
FBgn0011706,GO:0012501,P
FBgn0011706,GO:0012501,P
FBgn0011706,GO:0045476,P
FBgn0011706,GO:0031398,P
FBgn0011706,GO:2000060,P
FBgn0011706,GO:0031625,F
FBgn0011706,GO:0006915,P
FBgn0011706,GO:0005739,C
FBgn0011706,GO:2001272,P
FBgn0011706,GO:0035096,P
FBgn0011706,GO:0035071,P
FBgn0011706,GO:0012501,P
FBgn0011706,GO:0008219,P
FBgn0011706,GO:2001056,P
FBgn0011706,GO:0005543,F
FBgn0011706,GO:0042176,P
FBgn0011706,GO:0005741,C
FBgn0011706,GO:0006915,P
FBgn0011706,GO:0008630,P
FBgn0011706,GO:0042803,F
FBgn0011706,GO:0006915,P
FBgn0011706,GO:0048803,P
FBgn0011706,GO:0043524,P
FBgn0011706,GO:0031624,F
FBgn0011706,GO:0071480,P
FBgn0005385,GO:0030047,P
FBgn0041722,GO:0006952,P
FBgn0041722,GO:0009617,P
FBgn0041722,GO:0003674,F
FBgn0041722,GO:0005575,C
FBgn0003285,GO:0005886,C
FBgn0003285,GO:0016202,P
FBgn0003285,GO:0046667,P
FBgn0003285,GO:0007156,P
FBgn0003285,GO:0007520,P
FBgn0003285,GO:0007156,P
FBgn0003285,GO:0016021,C
FBgn0003285,GO:0046666,P
FBgn0003285,GO:0048749,P
FBgn0003285,GO:0005886,C
FBgn0003285,GO:0001745,P
FBgn0003285,GO:0030165,F
FBgn0003285,GO:0001745,P
FBgn0003285,GO:0001745,P
FBgn0003285,GO:0016324,C
FBgn0003285,GO:0007156,P
FBgn0003285,GO:0045177,C
FBgn0003285,GO:0005886,C
FBgn0003285,GO:0001745,P
FBgn0003285,GO:0001745,P
FBgn0003285,GO:0005913,C
FBgn0034351,GO:0030678,C
FBgn0034351,GO:0004526,F
FBgn0034351,GO:0090646,P
FBgn0034351,GO:0005739,C
FBgn0003292,GO:0007385,P
FBgn0003292,GO:0005515,F
FBgn0003292,GO:0016021,C
FBgn0003292,GO:0030259,P
FBgn0003292,GO:0004169,F
FBgn0003292,GO:0035269,P
FBgn0003292,GO:0005783,C
FBgn0003292,GO:0007517,P
FBgn0003292,GO:0005515,F
FBgn0003292,GO:0016203,P
FBgn0003292,GO:0045214,P
FBgn0003292,GO:0060025,P
FBgn0003292,GO:0007525,P
FBgn0003292,GO:0004169,F
FBgn0003292,GO:0071712,P
FBgn0003292,GO:0005789,C
FBgn0028468,GO:0048477,P
FBgn0028468,GO:0016021,C
FBgn0028468,GO:0008493,F
FBgn0028468,GO:0055085,P
FBgn0028468,GO:0031526,C
FBgn0028468,GO:0015904,P
FBgn0087005,GO:0016028,C
FBgn0087005,GO:0016028,C
FBgn0087005,GO:0016028,C
FBgn0087005,GO:0007602,P
FBgn0087005,GO:0005515,F
FBgn0087005,GO:1901555,P
FBgn0087005,GO:0048678,P
FBgn0087005,GO:0005515,F
FBgn0087005,GO:0033583,C
FBgn0261277,GO:0008362,P
FBgn0261277,GO:1903818,P
FBgn0261277,GO:0030431,P
FBgn0261277,GO:0032222,P
FBgn0261277,GO:0034235,F
FBgn0261277,GO:0035152,P
FBgn0261277,GO:0006031,P
FBgn0261277,GO:0007424,P
FBgn0261277,GO:0035158,P
FBgn0003295,GO:0001752,P
FBgn0003295,GO:0042676,P
FBgn0003295,GO:0005887,C
FBgn0003295,GO:0038005,P
FBgn0003295,GO:0030173,C
FBgn0003295,GO:0004252,F
FBgn0003295,GO:0006508,P
FBgn0003295,GO:0007479,P
FBgn0003295,GO:0007427,P
FBgn0003295,GO:0031902,C
FBgn0003295,GO:0038005,P
FBgn0003295,GO:0004252,F
FBgn0003295,GO:0003015,P
FBgn0003295,GO:0045177,C
FBgn0003295,GO:0050714,P
FBgn0003295,GO:0004252,F
FBgn0003295,GO:0038005,P
FBgn0003295,GO:0001745,P
FBgn0003295,GO:0005783,C
FBgn0003295,GO:0048085,P
FBgn0003295,GO:0016021,C
FBgn0003295,GO:0004252,F
FBgn0003295,GO:0016485,P
FBgn0003297,GO:0001700,P
FBgn0003297,GO:0003674,F
FBgn0003297,GO:0005575,C
FBgn0020252,GO:0005575,C
FBgn0020252,GO:0003674,F
FBgn0266019,GO:0003674,F
FBgn0266019,GO:0005634,C
FBgn0266019,GO:0005737,C
FBgn0266019,GO:0044351,P
FBgn0266019,GO:0005829,C
FBgn0266019,GO:0042594,P
FBgn0005686,GO:0048749,P
FBgn0086253,GO:0046527,F
FBgn0086253,GO:0007219,P
FBgn0086253,GO:0033577,P
FBgn0086253,GO:0005788,C
FBgn0086253,GO:0045746,P
FBgn0086253,GO:0007030,P
FBgn0086253,GO:0045747,P
FBgn0086253,GO:0012505,C
FBgn0086253,GO:2000035,P
FBgn0086253,GO:0042052,P
FBgn0086253,GO:0035252,F
FBgn0086253,GO:0035251,F
FBgn0086253,GO:0006664,P
FBgn0086253,GO:0006493,P
FBgn0086253,GO:0060537,P
FBgn0086253,GO:0045747,P
FBgn0267790,GO:0003729,F
FBgn0267790,GO:0035062,C
FBgn0267790,GO:0000790,C
FBgn0267790,GO:0003730,F
FBgn0267790,GO:0003729,F
FBgn0267790,GO:0008298,P
FBgn0267790,GO:0005737,C
FBgn0267790,GO:0005634,C
FBgn0267790,GO:0003730,F
FBgn0267790,GO:0008595,P
FBgn0267790,GO:0000278,P
FBgn0267790,GO:0035282,P
FBgn0267790,GO:0045451,P
FBgn0267790,GO:1990904,C
FBgn0267790,GO:0009952,P
FBgn0267790,GO:0003730,F
FBgn0267790,GO:0007277,P
FBgn0267790,GO:0005654,C
FBgn0003300,GO:0005634,C
FBgn0003300,GO:0007540,P
FBgn0003300,GO:0045893,P
FBgn0003300,GO:0003700,F
FBgn0003300,GO:0043565,F
FBgn0003300,GO:0045944,P
FBgn0003300,GO:0007540,P
FBgn0003300,GO:0007411,P
FBgn0003300,GO:0007366,P
FBgn0003300,GO:0007419,P
FBgn0003300,GO:0007400,P
FBgn0003300,GO:0005524,F
FBgn0003300,GO:0007377,P
FBgn0003300,GO:0007366,P
FBgn0003300,GO:0007377,P
FBgn0003300,GO:0048592,P
FBgn0003300,GO:0045893,P
FBgn0003300,GO:0045892,P
FBgn0003300,GO:0005634,C
FBgn0025381,GO:0046872,F
FBgn0025381,GO:0006897,P
FBgn0025381,GO:0005769,C
FBgn0025381,GO:0006897,P
FBgn0025381,GO:0005770,C
FBgn0025381,GO:0035091,F
FBgn0025381,GO:0008333,P
FBgn0025381,GO:0006897,P
FBgn0025381,GO:0006897,P
FBgn0025381,GO:0007032,P
FBgn0003301,GO:0016020,C
FBgn0003301,GO:0008294,F
FBgn0003301,GO:0009190,P
FBgn0003301,GO:0008294,F
FBgn0003301,GO:0007611,P
FBgn0003301,GO:0007613,P
FBgn0003301,GO:0008306,P
FBgn0003301,GO:0004016,F
FBgn0003301,GO:0007619,P
FBgn0003301,GO:0019933,P
FBgn0003301,GO:0007612,P
FBgn0003301,GO:0007591,P
FBgn0003301,GO:0019933,P
FBgn0003301,GO:0004016,F
FBgn0003301,GO:0008355,P
FBgn0003301,GO:0007619,P
FBgn0003301,GO:0048149,P
FBgn0003301,GO:0007625,P
FBgn0003301,GO:0008355,P
FBgn0003301,GO:0007611,P
FBgn0003301,GO:0007268,P
FBgn0003301,GO:0007612,P
FBgn0003301,GO:0019933,P
FBgn0003301,GO:0048149,P
FBgn0003301,GO:0048149,P
FBgn0003301,GO:0008294,F
FBgn0003301,GO:0007617,P
FBgn0003301,GO:0007268,P
FBgn0003301,GO:0019933,P
FBgn0003301,GO:0007611,P
FBgn0003301,GO:0007613,P
FBgn0003301,GO:0007613,P
FBgn0003301,GO:0006171,P
FBgn0003301,GO:0048675,P
FBgn0003301,GO:0007274,P
FBgn0003301,GO:0007612,P
FBgn0003301,GO:0009408,P
FBgn0003301,GO:0006979,P
FBgn0003301,GO:0008340,P
FBgn0003301,GO:0090328,P
FBgn0003301,GO:0007614,P
FBgn0003301,GO:0001661,P
FBgn0003301,GO:0030431,P
FBgn0003301,GO:0010738,P
FBgn0003301,GO:0008306,P
FBgn0003301,GO:0007528,P
FBgn0003301,GO:0005886,C
FBgn0003301,GO:0008074,C
FBgn0003301,GO:0006182,P
FBgn0003301,GO:0004383,F
FBgn0003301,GO:0072375,P
FBgn0003301,GO:0007615,P
FBgn0003302,GO:0040020,P
FBgn0003302,GO:0051726,P
FBgn0003302,GO:0005634,C
FBgn0003302,GO:0000278,P
FBgn0003302,GO:0007455,P
FBgn0003302,GO:0007096,P
FBgn0003308,GO:0048072,P
FBgn0003308,GO:0009055,F
FBgn0003308,GO:0071949,F
FBgn0003308,GO:0005506,F
FBgn0003308,GO:0055114,P
FBgn0003308,GO:0004855,F
FBgn0003308,GO:0008340,P
FBgn0003308,GO:0006525,P
FBgn0003308,GO:0006144,P
FBgn0003308,GO:0006650,P
FBgn0003308,GO:0006568,P
FBgn0003308,GO:0006206,P
FBgn0003308,GO:0050660,F
FBgn0003308,GO:0050660,F
FBgn0003308,GO:0004854,F
FBgn0003308,GO:0009115,P
FBgn0003308,GO:0043546,F
FBgn0003308,GO:0051537,F
FBgn0003308,GO:0043546,F
FBgn0003308,GO:0051537,F
FBgn0003308,GO:0045471,P
FBgn0003308,GO:0050660,F
FBgn0003308,GO:0005829,C
FBgn0003308,GO:0009115,P
FBgn0003308,GO:0004854,F
FBgn0003308,GO:0016903,F
FBgn0003308,GO:0004854,F
FBgn0050044,GO:0005575,C
FBgn0050044,GO:0008150,P
FBgn0050044,GO:0003674,F
FBgn0019658,GO:0001745,P
FBgn0019658,GO:0005575,C
FBgn0019658,GO:0003674,F
FBgn0019657,GO:0001745,P
FBgn0019657,GO:0005575,C
FBgn0019657,GO:0003674,F
FBgn0020784,GO:0003677,F
FBgn0032840,GO:0005576,C
FBgn0032840,GO:0007218,P
FBgn0032840,GO:0005184,F
FBgn0032840,GO:0032095,P
FBgn0032840,GO:0035264,P
FBgn0032840,GO:0008343,P
FBgn0032840,GO:0040018,P
FBgn0032840,GO:0030536,P
FBgn0032840,GO:0040014,P
FBgn0032840,GO:0005615,C
FBgn0032840,GO:0007218,P
FBgn0032840,GO:0071855,F
FBgn0032840,GO:0005615,C
FBgn0032840,GO:0070374,P
FBgn0032840,GO:0040018,P
FBgn0032840,GO:0010906,P
FBgn0032840,GO:0090062,P
FBgn0032840,GO:0008340,P
FBgn0032840,GO:0045793,P
FBgn0032840,GO:0030424,C
FBgn0032840,GO:0043025,C
FBgn0032840,GO:0007218,P
FBgn0032840,GO:0007623,P
FBgn0032840,GO:0005615,C
FBgn0036934,GO:0008188,F
FBgn0036934,GO:0016021,C
FBgn0036934,GO:0007186,P
FBgn0036934,GO:0008188,F
FBgn0036934,GO:0004983,F
FBgn0036934,GO:0007186,P
FBgn0036934,GO:0005887,C
FBgn0036934,GO:0036400,F
FBgn0036934,GO:0070374,P
FBgn0036934,GO:0040018,P
FBgn0036934,GO:2000253,P
FBgn0036934,GO:0040014,P
FBgn0033170,GO:0047498,F
FBgn0033170,GO:0006644,P
FBgn0033170,GO:0050482,P
FBgn0002842,GO:0007283,P
FBgn0002842,GO:0007141,P
FBgn0002842,GO:0010468,P
FBgn0002842,GO:0048515,P
FBgn0002842,GO:0051321,P
FBgn0002842,GO:0007286,P
FBgn0002842,GO:0007283,P
FBgn0002842,GO:0005730,C
FBgn0002842,GO:0001673,C
FBgn0002842,GO:0005669,C
FBgn0002842,GO:0005730,C
FBgn0003309,GO:0048066,P
FBgn0003309,GO:0048066,P
FBgn0003312,GO:0006697,P
FBgn0003312,GO:0042768,F
FBgn0003312,GO:0007417,P
FBgn0003312,GO:0008258,P
FBgn0003312,GO:0007391,P
FBgn0003312,GO:0007494,P
FBgn0003312,GO:0005739,C
FBgn0003312,GO:0016705,F
FBgn0003312,GO:0020037,F
FBgn0003312,GO:0055114,P
FBgn0003312,GO:0005506,F
FBgn0003312,GO:0008045,P
FBgn0037672,GO:0003700,F
FBgn0037672,GO:0005634,C
FBgn0037672,GO:0006355,P
FBgn0037672,GO:0046983,F
FBgn0037672,GO:0045944,P
FBgn0037672,GO:0005700,C
FBgn0037672,GO:0007431,P
FBgn0037672,GO:0000978,F
FBgn0037672,GO:0001077,F
FBgn0037672,GO:0005634,C
FBgn0028994,GO:0048813,P
FBgn0069086,GO:0003674,F
FBgn0069086,GO:0005575,C
FBgn0069086,GO:0007310,P
FBgn0003313,GO:0007369,P
FBgn0261648,GO:0005634,C
FBgn0261648,GO:0035277,P
FBgn0261648,GO:0008586,P
FBgn0261648,GO:0046845,P
FBgn0261648,GO:0007424,P
FBgn0261648,GO:0045892,P
FBgn0261648,GO:0007427,P
FBgn0261648,GO:0046845,P
FBgn0261648,GO:0007423,P
FBgn0261648,GO:0007438,P
FBgn0261648,GO:0001751,P
FBgn0261648,GO:0045465,P
FBgn0261648,GO:0048098,P
FBgn0261648,GO:0007605,P
FBgn0261648,GO:0046845,P
FBgn0261648,GO:0008584,P
FBgn0261648,GO:0007423,P
FBgn0261648,GO:0007605,P
FBgn0261648,GO:0030539,P
FBgn0261648,GO:0007424,P
FBgn0261648,GO:0045466,P
FBgn0261648,GO:0045465,P
FBgn0261648,GO:0007424,P
FBgn0261648,GO:0035202,P
FBgn0261648,GO:0021782,P
FBgn0261648,GO:0035310,P
FBgn0261648,GO:0005634,C
FBgn0261648,GO:0005634,C
FBgn0261648,GO:0048644,P
FBgn0261648,GO:0042659,P
FBgn0261648,GO:0007525,P
FBgn0261648,GO:0035155,P
FBgn0261648,GO:0006355,P
FBgn0261648,GO:0048644,P
FBgn0261648,GO:0000381,P
FBgn0261648,GO:0043565,F
FBgn0261648,GO:0007165,P
FBgn0261648,GO:0003700,F
FBgn0261648,GO:0044212,F
FBgn0261648,GO:0006366,P
FBgn0000287,GO:0005634,C
FBgn0000287,GO:0008586,P
FBgn0000287,GO:0048098,P
FBgn0000287,GO:0007605,P
FBgn0000287,GO:0008584,P
FBgn0000287,GO:0030539,P
FBgn0000287,GO:0007423,P
FBgn0000287,GO:0007605,P
FBgn0000287,GO:0000122,P
FBgn0000287,GO:0000977,F
FBgn0000287,GO:0005634,C
FBgn0000287,GO:0005634,C
FBgn0000287,GO:0044212,F
FBgn0000287,GO:0003700,F
FBgn0000287,GO:0006366,P
FBgn0000287,GO:0043565,F
FBgn0000287,GO:0007165,P
FBgn0000287,GO:0006355,P
FBgn0051374,GO:0051015,F
FBgn0051374,GO:0030838,P
FBgn0051374,GO:0005865,C
FBgn0051374,GO:0060297,P
FBgn0039872,GO:0055085,P
FBgn0039872,GO:0022857,F
FBgn0039872,GO:0016323,C
FBgn0024188,GO:0007064,P
FBgn0024188,GO:0005829,C
FBgn0024188,GO:0008080,F
FBgn0024188,GO:0031248,C
FBgn0024188,GO:0031248,C
FBgn0024188,GO:0005737,C
FBgn0024188,GO:0000278,P
FBgn0024188,GO:0008080,F
FBgn0024188,GO:0016573,P
FBgn0024188,GO:0006474,P
FBgn0024188,GO:0004596,F
FBgn0024188,GO:0031415,C
FBgn0024188,GO:0004596,F
FBgn0024188,GO:0006474,P
FBgn0024188,GO:0007064,P
FBgn0033257,GO:0005267,F
FBgn0033257,GO:0071805,P
FBgn0033257,GO:0016021,C
FBgn0033257,GO:0005887,C
FBgn0033257,GO:0022841,F
FBgn0033257,GO:0071805,P
FBgn0033257,GO:0030322,P
FBgn0033257,GO:0045837,P
FBgn0033257,GO:0042321,P
FBgn0033257,GO:1903351,P
FBgn0034408,GO:0003674,F
FBgn0034408,GO:0035159,P
FBgn0034408,GO:0045179,C
FBgn0034408,GO:0042067,P
FBgn0025697,GO:0016020,C
FBgn0025697,GO:0007602,P
FBgn0025697,GO:0016063,P
FBgn0025697,GO:0016116,P
FBgn0025697,GO:0043052,P
FBgn0002306,GO:0002168,P
FBgn0002306,GO:0005887,C
FBgn0002306,GO:0038023,F
FBgn0002306,GO:0016324,C
FBgn0002306,GO:0016324,C
FBgn0002306,GO:0007411,P
FBgn0004792,GO:0007304,P
FBgn0004792,GO:0003674,F
FBgn0004792,GO:0005575,C
FBgn0004792,GO:0007307,P
FBgn0052141,GO:0005575,C
FBgn0052141,GO:0008150,P
FBgn0052141,GO:0003674,F
FBgn0267378,GO:0000915,P
FBgn0267378,GO:0007110,P
FBgn0267378,GO:0051225,P
FBgn0267378,GO:0007111,P
FBgn0267378,GO:0031985,C
FBgn0267378,GO:0005794,C
FBgn0267378,GO:0007224,P
FBgn0267378,GO:0000301,P
FBgn0267378,GO:0032154,C
FBgn0267378,GO:0007030,P
FBgn0267378,GO:0090307,P
FBgn0267378,GO:0010314,F
FBgn0267378,GO:0007112,P
FBgn0267378,GO:0032266,F
FBgn0267378,GO:0005794,C
FBgn0267378,GO:0000281,P
FBgn0267378,GO:0017137,F
FBgn0267378,GO:0070300,F
FBgn0267378,GO:0070273,F
FBgn0267378,GO:0036089,P
FBgn0267378,GO:0017137,F
FBgn0267378,GO:0007053,P
FBgn0267378,GO:0000915,P
FBgn0267378,GO:0070273,F
FBgn0267378,GO:0070273,F
FBgn0267378,GO:0005829,C
FBgn0267378,GO:0005802,C
FBgn0267378,GO:0006890,P
FBgn0267378,GO:0048194,P
FBgn0267378,GO:0043001,P
FBgn0267378,GO:0007030,P
FBgn0267378,GO:0031985,C
FBgn0267378,GO:0017137,F
FBgn0267378,GO:0005794,C
FBgn0053193,GO:0043065,P
FBgn0053193,GO:0008285,P
FBgn0053193,GO:0046666,P
FBgn0053193,GO:0046666,P
FBgn0053193,GO:0007444,P
FBgn0053193,GO:0008285,P
FBgn0053193,GO:0035329,P
FBgn0053193,GO:0032947,F
FBgn0053193,GO:0042127,P
FBgn0053193,GO:0045570,P
FBgn0053193,GO:0046621,P
FBgn0053193,GO:0035329,P
FBgn0053193,GO:0045464,P
FBgn0053193,GO:0010212,P
FBgn0053193,GO:0040015,P
FBgn0053193,GO:0048814,P
FBgn0053193,GO:0035329,P
FBgn0053193,GO:0035329,P
FBgn0053193,GO:0005515,F
FBgn0053193,GO:0005515,F
FBgn0053193,GO:0072089,P
FBgn0053193,GO:0048863,P
FBgn0053193,GO:0072002,P
FBgn0053193,GO:0045177,C
FBgn0053193,GO:0005829,C
FBgn0053193,GO:0035329,P
FBgn0053193,GO:0005911,C
FBgn0053193,GO:0045179,C
FBgn0003317,GO:0008358,P
FBgn0003317,GO:0005887,C
FBgn0003317,GO:0008101,P
FBgn0003317,GO:0005025,F
FBgn0003317,GO:0005886,C
FBgn0003317,GO:0008358,P
FBgn0003317,GO:0005025,F
FBgn0003317,GO:0007179,P
FBgn0003317,GO:0009953,P
FBgn0003317,GO:0009953,P
FBgn0003317,GO:0008101,P
FBgn0003317,GO:0008101,P
FBgn0003317,GO:0005886,C
FBgn0003317,GO:0030509,P
FBgn0003317,GO:0030707,P
FBgn0003317,GO:0007015,P
FBgn0003317,GO:0048477,P
FBgn0003317,GO:0007304,P
FBgn0003317,GO:0005025,F
FBgn0003317,GO:0007476,P
FBgn0003317,GO:0007448,P
FBgn0003317,GO:0042078,P
FBgn0003317,GO:0030718,P
FBgn0003317,GO:0030707,P
FBgn0003317,GO:0004672,F
FBgn0003317,GO:0006468,P
FBgn0003317,GO:0007300,P
FBgn0003317,GO:0007179,P
FBgn0003317,GO:0001745,P
FBgn0003317,GO:0005524,F
FBgn0003317,GO:0046872,F
FBgn0003317,GO:0043235,C
FBgn0003317,GO:0006468,P
FBgn0003317,GO:0045887,P
FBgn0003317,GO:0007476,P
FBgn0003317,GO:0030514,P
FBgn0003317,GO:0005515,F
FBgn0003317,GO:0050829,P
FBgn0003317,GO:0045824,P
FBgn0003317,GO:0030512,P
FBgn0003317,GO:0035222,P
FBgn0003317,GO:0030512,P
FBgn0003317,GO:0007476,P
FBgn0016754,GO:0003677,F
FBgn0016754,GO:0010369,C
FBgn0016754,GO:0003682,F
FBgn0016754,GO:0005634,C
FBgn0285917,GO:0007412,P
FBgn0285917,GO:0005634,C
FBgn0285917,GO:0005634,C
FBgn0285917,GO:0007411,P
FBgn0285917,GO:0008345,P
FBgn0285917,GO:0008345,P
FBgn0285917,GO:0000122,P
FBgn0285917,GO:0007411,P
FBgn0285917,GO:0003676,F
FBgn0285917,GO:0007476,P
FBgn0285917,GO:0045570,P
FBgn0285917,GO:0045879,P
FBgn0285917,GO:0003714,F
FBgn0285917,GO:0048190,P
FBgn0285917,GO:0007411,P
FBgn0069084,GO:0003674,F
FBgn0069084,GO:0005575,C
FBgn0069084,GO:0001700,P
FBgn0067659,GO:0003674,F
FBgn0067659,GO:0005575,C
FBgn0067659,GO:0045451,P
FBgn0011267,GO:0003674,F
FBgn0011267,GO:0008150,P
FBgn0011267,GO:0005575,C
FBgn0003321,GO:0005635,C
FBgn0003321,GO:0016973,P
FBgn0003321,GO:0005654,C
FBgn0003321,GO:0006406,P
FBgn0003321,GO:0006406,P
FBgn0003321,GO:0005635,C
FBgn0003321,GO:0046833,P
FBgn0003321,GO:0005654,C
FBgn0003321,GO:0005515,F
FBgn0003321,GO:0005737,C
FBgn0003321,GO:0031965,C
FBgn0003321,GO:0005654,C
FBgn0003321,GO:0005515,F
FBgn0003321,GO:0006378,P
FBgn0003321,GO:0047485,F
FBgn0003321,GO:0051168,P
FBgn0003321,GO:0003723,F
FBgn0004170,GO:0043565,F
FBgn0004170,GO:0046982,F
FBgn0004170,GO:0046982,F
FBgn0004170,GO:0006355,P
FBgn0004170,GO:0003700,F
FBgn0004170,GO:0005667,C
FBgn0004170,GO:0043565,F
FBgn0004170,GO:0022416,P
FBgn0004170,GO:0007530,P
FBgn0004170,GO:0007399,P
FBgn0004170,GO:0007530,P
FBgn0004170,GO:0007530,P
FBgn0004170,GO:0007530,P
FBgn0004170,GO:0046982,F
FBgn0004170,GO:0000977,F
FBgn0004170,GO:0045944,P
FBgn0004170,GO:0061382,P
FBgn0004170,GO:0046982,F
FBgn0004170,GO:0043565,F
FBgn0004170,GO:0001077,F
FBgn0004170,GO:0007540,P
FBgn0004170,GO:0007530,P
FBgn0004170,GO:0008407,P
FBgn0004170,GO:0006355,P
FBgn0004170,GO:0008407,P
FBgn0004170,GO:0007417,P
FBgn0004170,GO:0007530,P
FBgn0004170,GO:0007422,P
FBgn0004170,GO:0008134,F
FBgn0004170,GO:0008134,F
FBgn0004170,GO:0007419,P
FBgn0004170,GO:0007400,P
FBgn0004170,GO:0007399,P
