"","entrZ","go_path","FBgn","symbol"
"5918","5658273","GO_0023052","FBgn0067655","sd-13"
"5919","5658274","GO_0023052","FBgn0067656","sd-11"
"5920","5658275","GO_0023052","FBgn0067657","sd-10"
"5921","5658276","GO_0023052","FBgn0067658","sd-1"
"5922","5740142","GO_0023052","FBgn0261386","Gpa2"
"5923","5740204","GO_0023052","FBgn0261016","clos"
"5924","5740235","GO_0023052","FBgn0025836","RhoGAP1A"
"5925","5740294","GO_0023052","FBgn0087011","CG41520"
"5926","5740310","GO_0023052","FBgn0085428","Nox"
"5927","5740318","GO_0023052","FBgn0263980","CG43729"
"5928","5740323","GO_0023052","FBgn0085409","smal"
"5929","5740349","GO_0023052","FBgn0085386","CG34357"
"5930","5740362","GO_0023052","FBgn0085413","CG34384"
"5931","5740414","GO_0023052","FBgn0085450","Snoo"
"5932","5740446","GO_0023052","FBgn0085426","Rgk3"
"5933","5740505","GO_0023052","FBgn0085440","Lgr4"
"5934","5740597","GO_0023052","FBgn0085512","RYa"
"5935","5740629","GO_0023052","FBgn0264339","CG43795"
"5936","8674026","GO_0023052","FBgn0266136","Gyc76C"
"5937","8674098","GO_0023052","FBgn0267912","CanA-14F"
"5938","12798248","GO_0023052","FBgn0051781","CR31781"
"5939","14462605","GO_0023052","FBgn0264753","Rgk1"
"5940","26067052","GO_0023052","FBgn0267431","Myo81F"
"5941","26067067","GO_0023052","FBgn0267824","PRAS40"
"5942","26067584","GO_0023052","FBgn0283426","acal"
"5943","30971","GO_0007165","FBgn0040372","G9a"
"5944","30975","GO_0007165","FBgn0005427","ewg"
"5945","30976","GO_0007165","FBgn0040370","CG13375"
"5946","31011","GO_0007165","FBgn0020381","Dredd"
"5947","31014","GO_0007165","FBgn0025638","Roc1a"
"5948","31016","GO_0007165","FBgn0025637","SkpA"
"5949","31023","GO_0007165","FBgn0027343","fz3"
"5950","31027","GO_0007165","FBgn0015799","Rbf"
"5951","31050","GO_0007165","FBgn0040351","CG11638"
"5952","31080","GO_0007165","FBgn0024361","Tsp2A"
"5953","31095","GO_0007165","FBgn0027794","Lrpprc2"
"5954","31097","GO_0007165","FBgn0266284","Ns3"
"5955","31103","GO_0007165","FBgn0025382","Rab27"
"5956","31107","GO_0007165","FBgn0053513","Nmdar2"
"5957","31118","GO_0007165","FBgn0000482","dor"
"5958","31120","GO_0007165","FBgn0001189","hfw"
"5959","31137","GO_0007165","FBgn0026090","CG14812"
"5960","31144","GO_0007165","FBgn0014411","Vps26"
"5961","31148","GO_0007165","FBgn0029594","CG14806"
"5962","31151","GO_0007165","FBgn0000117","arm"
"5963","31154","GO_0007165","FBgn0023511","Edem1"
"5964","31155","GO_0007165","FBgn0023510","Rbcn-3B"
"5965","31157","GO_0007165","FBgn0023508","Ocrl"
"5966","31162","GO_0007165","FBgn0264562","Hr4"
"5967","31167","GO_0007165","FBgn0026878","CG4325"
"5968","31168","GO_0007165","FBgn0025631","moody"
"5969","31169","GO_0007165","FBgn0025632","CG4313"
"5970","31170","GO_0007165","FBgn0025625","Sik2"
"5971","31189","GO_0007165","FBgn0023540","CG3630"
"5972","31194","GO_0007165","FBgn0003116","pn"
"5973","31204","GO_0007165","FBgn0003048","pcx"
"5974","31215","GO_0007165","FBgn0023529","CG2918"
"5975","31220","GO_0007165","FBgn0044047","Ilp6"
"5976","31221","GO_0007165","FBgn0003079","Raf"
"5977","31224","GO_0007165","FBgn0264598","PsGEF"
"5978","31229","GO_0007165","FBgn0040388","boi"
"5979","31234","GO_0007165","FBgn0260753","Pdfr"
"5980","31244","GO_0007165","FBgn0040334","Tsp3A"
"5981","31247","GO_0007165","FBgn0267350","PI4KIIIalpha"
"5982","31248","GO_0007165","FBgn0003371","sgg"
"5983","31293","GO_0007165","FBgn0004647","N"
"5984","31309","GO_0007165","FBgn0000479","dnc"
"5985","31310","GO_0007165","FBgn0262656","Myc"
"5986","31328","GO_0007165","FBgn0044046","Ilp7"
"5987","31332","GO_0007165","FBgn0015286","Rala"
"5988","31342","GO_0007165","FBgn0285910","VhaAC39-1"
"5989","31344","GO_0007165","FBgn0260658","CG42541"
"5990","31364","GO_0007165","FBgn0000635","Fas2"
"5991","31376","GO_0007165","FBgn0262738","norpA"
"5992","31391","GO_0007165","FBgn0003053","peb"
"5993","31408","GO_0007165","FBgn0029723","Proc-R"
"5994","31419","GO_0007165","FBgn0029733","CG6927"
"5995","31425","GO_0007165","FBgn0004368","Ptp4E"
"5996","31459","GO_0007165","FBgn0263987","spoon"
"5997","31463","GO_0007165","FBgn0029768","SPR"
"5998","31473","GO_0007165","FBgn0029778","RhoGAP5A"
"5999","31490","GO_0007165","FBgn0029791","CG4096"
"6000","31493","GO_0007165","FBgn0052758","CG32758"
"6001","31518","GO_0007165","FBgn0014340","mof"
"6002","31520","GO_0007165","FBgn0029820","CG16721"
"6003","31537","GO_0007165","FBgn0029834","CG5937"
"6004","31540","GO_0007165","FBgn0029837","Tsp5D"
"6005","31543","GO_0007165","FBgn0029840","raptor"
"6006","31544","GO_0007165","FBgn0026060","Mipp2"
"6007","31557","GO_0007165","FBgn0023458","Rbcn-3A"
"6008","31582","GO_0007165","FBgn0003139","PpV"
"6009","31589","GO_0007165","FBgn0000524","dx"
"6010","31596","GO_0007165","FBgn0029881","pigs"
"6011","31617","GO_0007165","FBgn0003390","shf"
"6012","31618","GO_0007165","FBgn0259228","C3G"
"6013","31626","GO_0007165","FBgn0029909","mAChR-C"
"6014","31659","GO_0007165","FBgn0027342","fz4"
"6015","31665","GO_0007165","FBgn0024250","brk"
"6016","31667","GO_0007165","FBgn0029944","Dok"
"6017","31684","GO_0007165","FBgn0029959","Rab39"
"6018","31696","GO_0007165","FBgn0029970","Nek2"
"6019","31703","GO_0007165","FBgn0029975","spidey"
"6020","31707","GO_0007165","FBgn0029979","mahe"
"6021","31713","GO_0007165","FBgn0260970","Ubr3"
"6022","31718","GO_0007165","FBgn0010329","Tbh"
"6023","31738","GO_0007165","FBgn0025800","Smox"
"6024","31744","GO_0007165","FBgn0030011","Gbeta5"
"6025","31746","GO_0007165","FBgn0265464","Traf6"
"6026","31764","GO_0007165","FBgn0030028","Corp"
"6027","31767","GO_0007165","FBgn0015519","nAChRalpha3"
"6028","31797","GO_0007165","FBgn0030051","spirit"
"6029","31800","GO_0007165","FBgn0025864","Crag"
"6030","31826","GO_0007165","FBgn0261549","rdgA"
"6031","31867","GO_0007165","FBgn0052704","Ir8a"
"6032","31872","GO_0007165","FBgn0010269","Dsor1"
"6033","31874","GO_0007165","FBgn0028292","ric8a"
"6034","31877","GO_0007165","FBgn0052703","Erk7"
"6035","31883","GO_0007165","FBgn0002576","lz"
"6036","31903","GO_0007165","FBgn0264691","Lst8"
"6037","31928","GO_0007165","FBgn0030164","CG1889"
"6038","31945","GO_0007165","FBgn0083940","RhoU"
"6039","31953","GO_0007165","FBgn0085437","CG34408"
"6040","31970","GO_0007165","FBgn0052683","CG32683"
"6041","31971","GO_0007165","FBgn0030200","RabX2"
"6042","31979","GO_0007165","FBgn0030208","PPP4R2r"
"6043","31987","GO_0007165","FBgn0085443","spri"
"6044","31993","GO_0007165","FBgn0030221","Rab9Db"
"6045","32009","GO_0007165","FBgn0285926","Imp"
"6046","32016","GO_0007165","FBgn0030242","sofe"
"6047","32029","GO_0007165","FBgn0052670","Rab9Fb"
"6048","32039","GO_0007165","FBgn0003366","sev"
"6049","32070","GO_0007165","FBgn0030286","CG1657"
"6050","32078","GO_0007165","FBgn0000499","dsh"
"6051","32079","GO_0007165","FBgn0030294","Pa1"
"6052","32080","GO_0007165","FBgn0004864","hop"
"6053","32083","GO_0007165","FBgn0001624","dlg1"
"6054","32099","GO_0007165","FBgn0030310","PGRP-SA"
"6055","32115","GO_0007165","FBgn0004370","Ptp10D"
"6056","32120","GO_0007165","FBgn0011754","PhKgamma"
"6057","32133","GO_0007165","FBgn0001218","Hsc70-3"
"6058","32157","GO_0007165","FBgn0030358","CG10362"
"6059","32158","GO_0007165","FBgn0263111","cac"
"6060","32159","GO_0007165","FBgn0000808","gd"
"6061","32160","GO_0007165","FBgn0003865","tsg"
"6062","32188","GO_0007165","FBgn0030384","CG2577"
"6063","32191","GO_0007165","FBgn0259680","Pkcdelta"
"6064","32195","GO_0007165","FBgn0030391","Rab40"
"6065","32221","GO_0007165","FBgn0015024","CkIalpha"
"6066","32225","GO_0007165","FBgn0265523","Smr"
"6067","32233","GO_0007165","FBgn0259171","Pde9"
"6068","32243","GO_0007165","FBgn0030434","Brms1"
"6069","32246","GO_0007165","FBgn0030437","hec"
"6070","32253","GO_0007165","FBgn0265597","rad"
"6071","32256","GO_0007165","FBgn0010303","hep"
"6072","32257","GO_0007165","FBgn0261524","lic"
"6073","32273","GO_0007165","FBgn0265630","sno"
"6074","32278","GO_0007165","FBgn0041210","HDAC4"
"6075","32279","GO_0007165","FBgn0030465","CG15743"
"6076","32301","GO_0007165","FBgn0030486","Set2"
"6077","32303","GO_0007165","FBgn0265416","Neto"
"6078","32321","GO_0007165","FBgn0030505","NFAT"
"6079","32340","GO_0007165","FBgn0003218","rdgB"
"6080","32343","GO_0007165","FBgn0261244","inaE"
"6081","32351","GO_0007165","FBgn0030530","jub"
"6082","32358","GO_0007165","FBgn0000173","ben"
"6083","32378","GO_0007165","FBgn0030555","Fbxl4"
"6084","32379","GO_0007165","FBgn0030556","mRNA-cap"
"6085","32406","GO_0007165","FBgn0003301","rut"
"6086","32407","GO_0007165","FBgn0030581","CG14408"
"6087","32425","GO_0007165","FBgn0264078","Flo2"
"6088","32428","GO_0007165","FBgn0000535","eag"
"6089","32429","GO_0007165","FBgn0030600","hiw"
"6090","32442","GO_0007165","FBgn0030613","Rab3-GEF"
"6091","32457","GO_0007165","FBgn0261703","gce"
"6092","32468","GO_0007165","FBgn0263257","Cngl"
"6093","32485","GO_0007165","FBgn0022710","Ac13E"
"6094","32498","GO_0007165","FBgn0003463","sog"
"6095","32506","GO_0007165","FBgn0030670","Pis"
"6096","32522","GO_0007165","FBgn0030685","Graf"
"6097","32531","GO_0007165","FBgn0026374","Rhp"
"6098","32534","GO_0007165","FBgn0030695","PGRP-LE"
"6099","32536","GO_0007165","FBgn0003345","sd"
"6100","32537","GO_0007165","FBgn0000319","Chc"
"6101","32538","GO_0007165","FBgn0030697","CG8565"
"6102","32544","GO_0007165","FBgn0001105","Gbeta13F"
"6103","32547","GO_0007165","FBgn0260938","tay"
"6104","32551","GO_0007165","FBgn0010315","CycD"
"6105","32552","GO_0007165","FBgn0030706","Lrp4"
"6106","32553","GO_0007165","FBgn0030707","CG8916"
"6107","32554","GO_0007165","FBgn0010240","Lcch3"
"6108","32569","GO_0007165","FBgn0003969","vap"
"6109","32601","GO_0007165","FBgn0003416","sl"
"6110","32611","GO_0007165","FBgn0030748","Traf-like"
"6111","32613","GO_0007165","FBgn0026575","hang"
"6112","32624","GO_0007165","FBgn0011826","Pp2B-14D"
"6113","32631","GO_0007165","FBgn0025743","mbt"
"6114","32637","GO_0007165","FBgn0030766","mthl1"
"6115","32648","GO_0007165","FBgn0030774","spheroide"
"6116","32659","GO_0007165","FBgn0052568","CG32568"
"6117","32668","GO_0007165","FBgn0030792","CG4789"
"6118","32674","GO_0007165","FBgn0024941","RSG7"
"6119","32677","GO_0007165","FBgn0030800","Nprl2"
"6120","32678","GO_0007165","FBgn0030801","Rcp"
"6121","32679","GO_0007165","FBgn0030802","DENR"
"6122","32686","GO_0007165","FBgn0030808","RhoGAP15B"
"6123","32690","GO_0007165","FBgn0030812","wcy"
"6124","32729","GO_0007165","FBgn0263706","CG43658"
"6125","32743","GO_0007165","FBgn0026375","RhoGAPp190"
"6126","32754","GO_0007165","FBgn0261570","CG42684"
"6127","32760","GO_0007165","FBgn0030869","Socs16D"
"6128","32762","GO_0007165","FBgn0000617","e(y)1"
"6129","32765","GO_0007165","FBgn0030873","CG15814"
"6130","32771","GO_0007165","FBgn0259168","mnb"
"6131","32777","GO_0007165","FBgn0283469","Vps4"
"6132","32790","GO_0007165","FBgn0030893","RhoGAP16F"
"6133","32803","GO_0007165","FBgn0053639","CG33639"
"6134","32805","GO_0007165","FBgn0030904","upd2"
"6135","32813","GO_0007165","FBgn0004956","upd1"
"6136","32818","GO_0007165","FBgn0004957","por"
"6137","32824","GO_0007165","FBgn0030918","CG15056"
"6138","32832","GO_0007165","FBgn0030926","psh"
"6139","32838","GO_0007165","FBgn0010194","Wnt5"
"6140","32846","GO_0007165","FBgn0265598","Bx"
"6141","32849","GO_0007165","FBgn0030941","wgn"
"6142","32855","GO_0007165","FBgn0001079","fu"
"6143","32860","GO_0007165","FBgn0259231","CCKLR-17D1"
"6144","32864","GO_0007165","FBgn0030954","CCKLR-17D3"
"6145","32874","GO_0007165","FBgn0259927","CG42450"
"6146","32876","GO_0007165","FBgn0030964","Pvf1"
"6147","32898","GO_0007165","FBgn0261461","RhoGAP18B"
"6148","32910","GO_0007165","FBgn0027603","Ulp1"
"6149","32918","GO_0007165","FBgn0031005","Hs3st-B"
"6150","32919","GO_0007165","FBgn0031006","rictor"
"6151","32920","GO_0007165","FBgn0040068","Vav"
"6152","32928","GO_0007165","FBgn0086778","nAChRalpha7"
"6153","32930","GO_0007165","FBgn0031016","kek5"
"6154","32941","GO_0007165","FBgn0261573","CoRest"
"6155","32947","GO_0007165","FBgn0000257","car"
"6156","32948","GO_0007165","FBgn0031030","Tao"
"6157","32963","GO_0007165","FBgn0031044","MKP-4"
"6158","32975","GO_0007165","FBgn0031055","et"
"6159","32976","GO_0007165","FBgn0043903","dome"
"6160","32979","GO_0007165","FBgn0086384","Mer"
"6161","32981","GO_0007165","FBgn0010341","Cdc42"
"6162","32999","GO_0007165","FBgn0086782","amn"
"6163","33003","GO_0007165","FBgn0261811","pico"
"6164","33007","GO_0007165","FBgn0053517","Dop2R"
"6165","33014","GO_0007165","FBgn0031090","Rab35"
"6166","33018","GO_0007165","FBgn0031094","CG9578"
"6167","33025","GO_0007165","FBgn0015789","Rab10"
"6168","33048","GO_0007165","FBgn0031118","RhoGAP19D"
"6169","33062","GO_0007165","FBgn0085387","shakB"
"6170","33107","GO_0007165","FBgn0029067","Dd"
"6171","33131","GO_0007165","FBgn0266848","wap"
"6172","33139","GO_0007165","FBgn0262866","S6kII"
"6173","33148","GO_0007165","FBgn0000719","fog"
"6174","33156","GO_0007165","FBgn0002121","l(2)gl"
"6175","33165","GO_0007165","FBgn0031216","Zir"
"6176","33196","GO_0007165","FBgn0003444","smo"
"6177","33203","GO_0007165","FBgn0020622","Pi3K21B"
"6178","33204","GO_0007165","FBgn0004611","Plc21C"
"6179","33208","GO_0007165","FBgn0000061","al"
"6180","33212","GO_0007165","FBgn0263933","ebi"
"6181","33218","GO_0007165","FBgn0004583","ex"
"6182","33219","GO_0007165","FBgn0015924","crq"
"6183","33220","GO_0007165","FBgn0031256","shv"
"6184","33224","GO_0007165","FBgn0043364","cbt"
"6185","33226","GO_0007165","FBgn0010602","lwr"
"6186","33228","GO_0007165","FBgn0031261","nAChRbeta3"
"6187","33234","GO_0007165","FBgn0021874","Nle"
"6188","33238","GO_0007165","FBgn0013323","Ptth"
"6189","33245","GO_0007165","FBgn0284247","ds"
"6190","33248","GO_0007165","FBgn0031275","GABA-B-R3"
"6191","33262","GO_0007165","FBgn0010583","dock"
"6192","33268","GO_0007165","FBgn0029095","aru"
"6193","33271","GO_0007165","FBgn0002936","ninaA"
"6194","33275","GO_0007165","FBgn0046113","GluRIIC"
"6195","33281","GO_0007165","FBgn0003310","S"
"6196","33284","GO_0007165","FBgn0031299","CG4629"
"6197","33303","GO_0007165","FBgn0031317","Charon"
"6198","33338","GO_0007165","FBgn0051935","CG31935"
"6199","33346","GO_0007165","FBgn0011570","cpb"
"6200","33361","GO_0007165","FBgn0051665","wry"
"6201","33374","GO_0007165","FBgn0031381","Npc2a"
"6202","33379","GO_0007165","FBgn0003557","Su(dx)"
"6203","33392","GO_0007165","FBgn0000097","aop"
"6204","33399","GO_0007165","FBgn0031399","mio"
"6205","33402","GO_0007165","FBgn0267378","sau"
"6206","33418","GO_0007165","FBgn0014010","Rab5"
"6207","33432","GO_0007165","FBgn0000490","dpp"
"6208","33441","GO_0007165","FBgn0031434","insv"
"6209","33448","GO_0007165","FBgn0031441","CG9962"
"6210","33458","GO_0007165","FBgn0031450","Hrs"
"6211","33467","GO_0007165","FBgn0031458","aph-1"
"6212","33472","GO_0007165","FBgn0031460","CG15399"
"6213","33474","GO_0007165","FBgn0031461","daw"
"6214","33477","GO_0007165","FBgn0283531","Duox"
"6215","33512","GO_0007165","FBgn0031491","alpha4GT1"
"6216","33529","GO_0007165","FBgn0011648","Mad"
"6217","33532","GO_0007165","FBgn0014906","Hydr2"
"6218","33534","GO_0007165","FBgn0085422","CG34393"
"6219","33543","GO_0007165","FBgn0031518","CG3277"
"6220","33569","GO_0007165","FBgn0261560","Thor"
"6221","33603","GO_0007165","FBgn0051958","CR31958"
"6222","33619","GO_0007165","FBgn0000547","ed"
"6223","33627","GO_0007165","FBgn0001075","ft"
"6224","33638","GO_0007165","FBgn0026319","Traf4"
"6225","33682","GO_0007165","FBgn0031633","Fnta"
"6226","33690","GO_0007165","FBgn0051660","smog"
"6227","33704","GO_0007165","FBgn0015000","betaggt-I"
"6228","33716","GO_0007165","FBgn0031661","Gmd"
"6229","33734","GO_0007165","FBgn0031676","senju"
"6230","33752","GO_0007165","FBgn0031692","TpnC25D"
"6231","33753","GO_0007165","FBgn0003716","tkv"
"6232","33788","GO_0007165","FBgn0004620","GluRIIA"
"6233","33789","GO_0007165","FBgn0020429","GluRIIB"
"6234","33812","GO_0007165","FBgn0085410","TrissinR"
"6235","33814","GO_0007165","FBgn0031745","rau"
"6236","33838","GO_0007165","FBgn0031760","Tsp26A"
"6237","33840","GO_0007165","FBgn0031762","CG9098"
"6238","33851","GO_0007165","FBgn0031770","CG13995"
"6239","33866","GO_0007165","FBgn0261697","tctn"
"6240","33867","GO_0007165","FBgn0031784","CG9222"
"6241","33881","GO_0007165","FBgn0265778","PDZ-GEF"
"6242","33882","GO_0007165","FBgn0031799","Pez"
"6243","33916","GO_0007165","FBgn0000320","eya"
"6244","33942","GO_0007165","FBgn0025595","AkhR"
"6245","33944","GO_0007165","FBgn0025777","homer"
"6246","33971","GO_0007165","FBgn0031871","Fgop2"
"6247","33972","GO_0007165","FBgn0031872","ihog"
"6248","33981","GO_0007165","FBgn0264922","smt3"
"6249","33983","GO_0007165","FBgn0031879","uif"
"6250","33988","GO_0007165","FBgn0031882","Rab30"
"6251","33991","GO_0007165","FBgn0031885","Mnn1"
"6252","33994","GO_0007165","FBgn0031888","Pvf2"
"6253","33995","GO_0007165","FBgn0085407","Pvf3"
"6254","34007","GO_0007165","FBgn0010453","Wnt4"
"6255","34009","GO_0007165","FBgn0284084","wg"
"6256","34010","GO_0007165","FBgn0031902","Wnt6"
"6257","34011","GO_0007165","FBgn0031903","Wnt10"
"6258","34012","GO_0007165","FBgn0002938","ninaC"
"6259","34015","GO_0007165","FBgn0031906","CG5160"
"6260","34024","GO_0007165","FBgn0025697","santa-maria"
"6261","34030","GO_0007165","FBgn0260486","Ziz"
"6262","34032","GO_0007165","FBgn0264895","RapGAP1"
"6263","34065","GO_0007165","FBgn0031950","Herp"
"6264","34077","GO_0007165","FBgn0031959","spz3"
"6265","34096","GO_0007165","FBgn0044323","Cka"
"6266","34127","GO_0007165","FBgn0032006","Pvr"
"6267","34132","GO_0007165","FBgn0003502","Btk29A"
"6268","34142","GO_0007165","FBgn0032020","strat"
"6269","34170","GO_0007165","FBgn0027932","Akap200"
"6270","34171","GO_0007165","FBgn0001137","grk"
"6271","34179","GO_0007165","FBgn0262029","d"
"6272","34181","GO_0007165","FBgn0032048","Dh31"
"6273","34192","GO_0007165","FBgn0011259","Sema1a"
"6274","34211","GO_0007165","FBgn0032074","Tsp29Fa"
"6275","34212","GO_0007165","FBgn0032075","Tsp29Fb"
"6276","34235","GO_0007165","FBgn0032095","Toll-4"
"6277","34251","GO_0007165","FBgn0026439","Eaat1"
"6278","34263","GO_0007165","FBgn0002973","numb"
"6279","34264","GO_0007165","FBgn0004868","Gdi"
"6280","34284","GO_0007165","FBgn0000273","Pka-C1"
"6281","34304","GO_0007165","FBgn0032151","nAChRalpha6"
"6282","34319","GO_0007165","FBgn0259712","CG42366"
"6283","34330","GO_0007165","FBgn0000180","bib"
"6284","34367","GO_0007165","FBgn0010407","Ror"
"6285","34371","GO_0007165","FBgn0032202","REPTOR-BP"
"6286","34376","GO_0007165","FBgn0003751","trk"
"6287","34377","GO_0007165","FBgn0260749","Utx"
"6288","34380","GO_0007165","FBgn0032210","CYLD"
"6289","34385","GO_0007165","FBgn0027491","Cdk5alpha"
"6290","34388","GO_0007165","FBgn0032217","CG4972"
"6291","34393","GO_0007165","FBgn0032221","Schip1"
"6292","34416","GO_0007165","FBgn0051716","Cnot4"
"6293","34433","GO_0007165","FBgn0027052","STUB1"
"6294","34449","GO_0007165","FBgn0010398","Lrr47"
"6295","34453","GO_0007165","FBgn0051721","Trim9"
"6296","34495","GO_0007165","FBgn0011676","Nos"
"6297","34500","GO_0007165","FBgn0004363","porin"
"6298","34506","GO_0007165","FBgn0032311","CG12517"
"6299","34510","GO_0007165","FBgn0032315","CG14069"
"6300","34521","GO_0007165","FBgn0004872","piwi"
"6301","34537","GO_0007165","FBgn0032336","AstC"
"6302","34540","GO_0007165","FBgn0032339","Wdr59"
"6303","34543","GO_0007165","FBgn0261983","l(2)gd1"
"6304","34553","GO_0007165","FBgn0010197","Gyc32E"
"6305","34557","GO_0007165","FBgn0259822","Ca-beta"
"6306","34572","GO_0007165","FBgn0032362","spz4"
"6307","34590","GO_0007165","FBgn0032376","Tsp33B"
"6308","34592","GO_0007165","FBgn0020309","crol"
"6309","34594","GO_0007165","FBgn0264815","Pde1c"
"6310","34615","GO_0007165","FBgn0014019","Rh5"
"6311","34622","GO_0007165","FBgn0032401","Plzf"
"6312","34636","GO_0007165","FBgn0015797","Rab6"
"6313","34665","GO_0007165","FBgn0259176","bun"
"6314","34681","GO_0007165","FBgn0032451","spict"
"6315","34688","GO_0007165","FBgn0015399","kek1"
"6316","34689","GO_0007165","FBgn0040508","ACXC"
"6317","34714","GO_0007165","FBgn0032480","Edem2"
"6318","34735","GO_0007165","FBgn0032499","Uvrag"
"6319","34761","GO_0007165","FBgn0026760","Tehao"
