"geneNames","geneIDs","feature","id","pval","qval"
"FBtr0080569","MSTRG.1808","transcript","5967",0.399504363341433,0.999989508679083
"FBtr0303028","MSTRG.9572","transcript","31904",0.399509459575218,0.999989508679083
"FBtr0299745","MSTRG.11419","transcript","38270",0.399569526461924,0.999989508679083
"FBtr0344994","MSTRG.7878","transcript","26531",0.399592357391709,0.999989508679083
"FBtr0073286","MSTRG.6188","transcript","21023",0.399651263997554,0.999989508679083
"MSTRG.6918.1","MSTRG.6918","transcript","23478",0.39968313624337,0.999989508679083
"MSTRG.7441.4","MSTRG.7441","transcript","25171",0.399710387670457,0.999989508679083
"FBtr0088051","MSTRG.3711","transcript","12412",0.399727467923777,0.999989508679083
"FBtr0081029","MSTRG.2128","transcript","7132",0.399844372093561,0.999989508679083
"FBtr0345152","MSTRG.8728","transcript","29244",0.399846572935042,0.999989508679083
"FBtr0114453","MSTRG.8664","transcript","29019",0.399849883866826,0.999989508679083
"MSTRG.7021.70","MSTRG.7021","transcript","23850",0.399895953249838,0.999989508679083
"FBtr0304688","MSTRG.10282","transcript","34389",0.399935621178574,0.999989508679083
"FBtr0077085","MSTRG.6305","transcript","21374",0.400019190012703,0.999989508679083
"MSTRG.3668.17","MSTRG.3668","transcript","12304",0.40010205130608,0.999989508679083
"MSTRG.14040.3","MSTRG.14040","transcript","48395",0.400146680203675,0.999989508679083
"FBtr0086541","MSTRG.4794","transcript","16310",0.400216847391136,0.999989508679083
"MSTRG.2139.5","MSTRG.2139","transcript","7163",0.400277906374485,0.999989508679083
"FBtr0330670","MSTRG.373","transcript","1040",0.400301165078117,0.999989508679083
"FBtr0100449","MSTRG.2268","transcript","7577",0.400393633821253,0.999989508679083
"FBtr0073381","MSTRG.13011","transcript","44542",0.400398957382399,0.999989508679083
"FBtr0074478","MSTRG.13737","transcript","47361",0.400439958310662,0.999989508679083
"FBtr0081068","MSTRG.2163","transcript","7258",0.40047181101133,0.999989508679083
"FBtr0071599","MSTRG.5022","transcript","17176",0.400485514698917,0.999989508679083
"FBtr0307518","MSTRG.7485","transcript","25357",0.400614602889013,0.999989508679083
"FBtr0332656","MSTRG.5812","transcript","19662",0.400642524297509,0.999989508679083
"FBtr0344769","MSTRG.773","transcript","2502",0.400684564158047,0.999989508679083
"MSTRG.1334.4","MSTRG.1334","transcript","4444",0.400718652730298,0.999989508679083
"FBtr0087368","MSTRG.4174","transcript","14015",0.400792639012557,0.999989508679083
"MSTRG.13203.1","MSTRG.13203","transcript","45193",0.40079521603303,0.999989508679083
"FBtr0091788","MSTRG.12448","transcript","42504",0.401034572228408,0.999989508679083
"FBtr0343356","MSTRG.12809","transcript","43713",0.401053022526284,0.999989508679083
"FBtr0070340","MSTRG.12150","transcript","41422",0.401108201119815,0.999989508679083
"FBtr0334454","MSTRG.13141","transcript","44995",0.401121475130973,0.999989508679083
"FBtr0074815","MSTRG.13962","transcript","48149",0.401122332038493,0.999989508679083
"FBtr0308923","MSTRG.10840","transcript","36362",0.401212350350536,0.999989508679083
"FBtr0079038","MSTRG.681","transcript","2130",0.401213557472838,0.999989508679083
"MSTRG.13337.5","MSTRG.13337","transcript","45782",0.401276132274497,0.999989508679083
"FBtr0347005","MSTRG.8772","transcript","29401",0.401394754922437,0.999989508679083
"MSTRG.1077.6","MSTRG.1077","transcript","3603",0.40141682813568,0.999989508679083
"MSTRG.9486.5","MSTRG.9486","transcript","31678",0.401551449257936,0.999989508679083
"MSTRG.10180.28","MSTRG.10180","transcript","34029",0.401614075658942,0.999989508679083
"FBtr0074730","MSTRG.13926","transcript","48040",0.401659697725773,0.999989508679083
"MSTRG.7665.12","MSTRG.7665","transcript","25955",0.401724126823318,0.999989508679083
"FBtr0078153","MSTRG.103","transcript","233",0.401785986011643,0.999989508679083
"MSTRG.83.1","MSTRG.83","transcript","111",0.401789284505319,0.999989508679083
"FBtr0111252","MSTRG.2615","transcript","8808",0.401825290159767,0.999989508679083
"FBtr0335025","MSTRG.10159","transcript","33954",0.401947410922414,0.999989508679083
"FBtr0084435","MSTRG.10777","transcript","36208",0.40203067322033,0.999989508679083
"MSTRG.6546.10","MSTRG.6546","transcript","22157",0.402414469865582,0.999989508679083
"FBtr0344433","MSTRG.7364","transcript","24907",0.402415342553115,0.999989508679083
"FBtr0078255","MSTRG.8062","transcript","27099",0.402462105923385,0.999989508679083
"FBtr0070933","MSTRG.12551","transcript","42790",0.402478106083161,0.999989508679083
"FBtr0299789","MSTRG.9438","transcript","31521",0.402506953316614,0.999989508679083
"FBtr0332189","MSTRG.1392","transcript","4604",0.402514523744976,0.999989508679083
"FBtr0331792","MSTRG.7129","transcript","24193",0.402571582953333,0.999989508679083
"MSTRG.9690.1","MSTRG.9690","transcript","32331",0.402610889825568,0.999989508679083
"FBtr0070901","MSTRG.12548","transcript","42832",0.402644054787001,0.999989508679083
"FBtr0345163","MSTRG.13215","transcript","45246",0.402672341211115,0.999989508679083
"FBtr0072136","MSTRG.5399","transcript","18310",0.402721516340188,0.999989508679083
"MSTRG.10367.1","MSTRG.10367","transcript","34680",0.402756280581302,0.999989508679083
"MSTRG.9119.1","MSTRG.9119","transcript","30524",0.40277554475338,0.999989508679083
"FBtr0113087","MSTRG.4382","transcript","14796",0.402798631552917,0.999989508679083
"FBtr0087296","MSTRG.4251","transcript","14341",0.402813250367405,0.999989508679083
"MSTRG.11471.11","MSTRG.11471","transcript","38503",0.40285176664685,0.999989508679083
"MSTRG.1851.9","MSTRG.1851","transcript","6073",0.402873865374763,0.999989508679083
"FBtr0087236","MSTRG.4296","transcript","14510",0.40289165637993,0.999989508679083
"FBtr0340196","MSTRG.12009","transcript","40886",0.403155474004875,0.999989508679083
"MSTRG.5849.21","MSTRG.5849","transcript","19830",0.403188232348685,0.999989508679083
"FBtr0071407","MSTRG.12912","transcript","44077",0.403260171281498,0.999989508679083
"MSTRG.5524.1","MSTRG.5524","transcript","18697",0.403287948644051,0.999989508679083
"MSTRG.11702.1","MSTRG.11702","transcript","39208",0.4033180489079,0.999989508679083
"FBtr0075715","MSTRG.7308","transcript","24763",0.403340543154377,0.999989508679083
"FBtr0070383","MSTRG.12162","transcript","41483",0.403448919654192,0.999989508679083
"FBtr0070442","MSTRG.12231","transcript","41729",0.403454391643895,0.999989508679083
"MSTRG.12401.6","MSTRG.12401","transcript","42317",0.403466773249569,0.999989508679083
"FBtr0085622","MSTRG.11621","transcript","38887",0.403495064966591,0.999989508679083
"MSTRG.5707.1","MSTRG.5707","transcript","19375",0.403521034935021,0.999989508679083
"FBtr0085125","MSTRG.11278","transcript","37804",0.403530217713597,0.999989508679083
"FBtr0080859","MSTRG.2004","transcript","6634",0.403594375129166,0.999989508679083
"MSTRG.314.5","MSTRG.314","transcript","838",0.40370869531091,0.999989508679083
"MSTRG.3136.3","MSTRG.3136","transcript","10408",0.403746149968366,0.999989508679083
"FBtr0076796","MSTRG.6526","transcript","22051",0.403749254014563,0.999989508679083
"MSTRG.13326.43","MSTRG.13326","transcript","45747",0.403929036005539,0.999989508679083
"FBtr0347493","MSTRG.8710","transcript","29179",0.403932240759621,0.999989508679083
"FBtr0330685","MSTRG.379","transcript","1068",0.4040095827639,0.999989508679083
"MSTRG.3338.4","MSTRG.3338","transcript","11096",0.404029698808591,0.999989508679083
"FBtr0345195","MSTRG.3855","transcript","12859",0.404075315179511,0.999989508679083
"FBtr0084569","MSTRG.10886","transcript","36517",0.40409072707886,0.999989508679083
"MSTRG.3486.2","MSTRG.3486","transcript","11621",0.404134529843962,0.999989508679083
"FBtr0081089","MSTRG.2154","transcript","7221",0.404138495712199,0.999989508679083
"FBtr0300210","MSTRG.14049","transcript","48401",0.404270014083008,0.999989508679083
"FBtr0343492","MSTRG.5532","transcript","18717",0.404450717827053,0.999989508679083
"FBtr0333294","MSTRG.7479","transcript","25332",0.404506478066324,0.999989508679083
"MSTRG.655.2","MSTRG.655","transcript","2044",0.404508675659126,0.999989508679083
"MSTRG.2087.14","MSTRG.2087","transcript","6983",0.404641756111448,0.999989508679083
"FBtr0074855","MSTRG.7966","transcript","26808",0.404730967215026,0.999989508679083
"FBtr0077686","MSTRG.432","transcript","1255",0.404829689733343,0.999989508679083
"FBtr0344110","MSTRG.14176","transcript","48968",0.404861992397004,0.999989508679083
"MSTRG.12551.12","MSTRG.12551","transcript","42814",0.40487332689512,0.999989508679083
"MSTRG.10959.3","MSTRG.10959","transcript","36822",0.404890042534205,0.999989508679083
"MSTRG.6893.6","MSTRG.6893","transcript","23396",0.404917496965687,0.999989508679083
"FBtr0070837","MSTRG.12483","transcript","42621",0.404920943061897,0.999989508679083
"FBtr0345144","MSTRG.7897","transcript","26583",0.404931660775893,0.999989508679083
"FBtr0082334","MSTRG.9349","transcript","31281",0.404941793221393,0.999989508679083
"FBtr0073171","MSTRG.6121","transcript","20821",0.404971233202351,0.999989508679083
"FBtr0080627","MSTRG.1865","transcript","6114",0.405000176776668,0.999989508679083
"FBtr0300180","MSTRG.3319","transcript","11036",0.40504606106579,0.999989508679083
"FBtr0331550","MSTRG.6728","transcript","22719",0.405192777363077,0.999989508679083
"FBtr0334277","MSTRG.13931","transcript","48082",0.405229408546256,0.999989508679083
"FBtr0072671","MSTRG.5779","transcript","19597",0.405240441123179,0.999989508679083
"MSTRG.11850.1","MSTRG.11850","transcript","40036",0.405300240059403,0.999989508679083
"MSTRG.9577.3","MSTRG.9577","transcript","31923",0.405314548980188,0.999989508679083
"FBtr0083483","MSTRG.10157","transcript","33944",0.405328198265117,0.999989508679083
"MSTRG.4282.19","MSTRG.4282","transcript","14471",0.405349001296239,0.999989508679083
"MSTRG.765.1","MSTRG.765","transcript","2478",0.40549932288342,0.999989508679083
"FBtr0087310","MSTRG.4242","transcript","14312",0.40562329634211,0.999989508679083
"FBtr0081021","MSTRG.2127","transcript","7113",0.405713567160551,0.999989508679083
"FBtr0074961","MSTRG.7893","transcript","26571",0.405956657358706,0.999989508679083
"FBtr0083394","MSTRG.10080","transcript","33721",0.405970770309696,0.999989508679083
"MSTRG.12939.22","MSTRG.12939","transcript","44216",0.405999872375256,0.999989508679083
"FBtr0077453","MSTRG.617","transcript","1897",0.406003978298985,0.999989508679083
"FBtr0076500","MSTRG.6746","transcript","22848",0.406011054996735,0.999989508679083
"FBtr0085302","MSTRG.11389","transcript","38161",0.406082529937259,0.999989508679083
"FBtr0345008","MSTRG.2765","transcript","9225",0.406187593960746,0.999989508679083
"MSTRG.11468.1","MSTRG.11468","transcript","38462",0.406242712957561,0.999989508679083
"MSTRG.7402.1","MSTRG.7402","transcript","25006",0.406280597568034,0.999989508679083
"FBtr0084878","MSTRG.11102","transcript","37147",0.406313988519736,0.999989508679083
"FBtr0100511","MSTRG.2568","transcript","8578",0.406353534248344,0.999989508679083
"MSTRG.11845.59","MSTRG.11845","transcript","39974",0.406366099803785,0.999989508679083
"FBtr0344377","MSTRG.9903","transcript","33046",0.406385125091093,0.999989508679083
"FBtr0083038","MSTRG.9839","transcript","32794",0.406386958611095,0.999989508679083
"FBtr0332187","MSTRG.1203","transcript","4018",0.406408726205123,0.999989508679083
"FBtr0076583","MSTRG.6695","transcript","22618",0.406454148255655,0.999989508679083
"FBtr0100095","MSTRG.5098","transcript","17404",0.406463835182023,0.999989508679083
"FBtr0344863","MSTRG.1068","transcript","3553",0.406502167329284,0.999989508679083
"MSTRG.10358.25","MSTRG.10358","transcript","34618",0.406516580223988,0.999989508679083
"MSTRG.6666.1","MSTRG.6666","transcript","22529",0.406540994697222,0.999989508679083
"MSTRG.12988.12","MSTRG.12988","transcript","44444",0.40654457154746,0.999989508679083
"FBtr0332076","MSTRG.7194","transcript","24372",0.406568398487263,0.999989508679083
"MSTRG.5399.7","MSTRG.5399","transcript","18312",0.406662959418326,0.999989508679083
"FBtr0083330","MSTRG.10048","transcript","33579",0.406683815180679,0.999989508679083
"MSTRG.4681.14","MSTRG.4681","transcript","15768",0.406801546543534,0.999989508679083
"MSTRG.11620.1","MSTRG.11620","transcript","38882",0.406801546543534,0.999989508679083
"MSTRG.13479.1","MSTRG.13479","transcript","46300",0.406801546543536,0.999989508679083
"MSTRG.9084.4","MSTRG.9084","transcript","30422",0.406801546543536,0.999989508679083
"MSTRG.1029.6","MSTRG.1029","transcript","3434",0.406801546543537,0.999989508679083
"MSTRG.11845.42","MSTRG.11845","transcript","39958",0.406808249994351,0.999989508679083
"FBtr0070259","MSTRG.12088","transcript","41143",0.406832615107969,0.999989508679083
"FBtr0333204","MSTRG.13132","transcript","44956",0.40686430512829,0.999989508679083
"FBtr0087943","MSTRG.3816","transcript","12726",0.406909902739083,0.999989508679083
"FBtr0089205","MSTRG.11905","transcript","40484",0.406963323879231,0.999989508679083
"FBtr0345122","MSTRG.11614","transcript","38859",0.40696785258238,0.999989508679083
"FBtr0074271","MSTRG.13581","transcript","46826",0.406971197013321,0.999989508679083
"FBtr0088253","MSTRG.3543","transcript","12004",0.407021181361994,0.999989508679083
"MSTRG.13844.1","MSTRG.13844","transcript","47738",0.407058370047813,0.999989508679083
"FBtr0299694","MSTRG.12650","transcript","43137",0.407062818155376,0.999989508679083
"FBtr0345752","MSTRG.1190","transcript","3944",0.407202656057533,0.999989508679083
"MSTRG.12365.6","MSTRG.12365","transcript","42210",0.407219640294034,0.999989508679083
"FBtr0078050","MSTRG.145","transcript","374",0.407347399723696,0.999989508679083
"FBtr0346641","MSTRG.1848","transcript","6061",0.407416660552683,0.999989508679083
"FBtr0078235","MSTRG.8002","transcript","26937",0.407443650536766,0.999989508679083
"MSTRG.10361.1","MSTRG.10361","transcript","34653",0.407454886019043,0.999989508679083
"FBtr0074083","MSTRG.13486","transcript","46322",0.407613481605008,0.999989508679083
"MSTRG.11851.2","MSTRG.11851","transcript","40049",0.407685931874992,0.999989508679083
"MSTRG.5924.5","MSTRG.5924","transcript","20097",0.407685931874994,0.999989508679083
"MSTRG.197.2","MSTRG.197","transcript","504",0.407685931874995,0.999989508679083
"FBtr0072400","MSTRG.5594","transcript","18930",0.407693944201077,0.999989508679083
"FBtr0331719","MSTRG.13318","transcript","45689",0.407714327388197,0.999989508679083
"FBtr0071275","MSTRG.12824","transcript","43782",0.407827380562877,0.999989508679083
"FBtr0075251","MSTRG.7621","transcript","25842",0.407841757491159,0.999989508679083
"MSTRG.8515.1","MSTRG.8515","transcript","28457",0.407851454671331,0.999989508679083
"FBtr0305609","MSTRG.13154","transcript","45033",0.408000389512816,0.999989508679083
"FBtr0071463","MSTRG.12973","transcript","44371",0.408018372890084,0.999989508679083
"FBtr0083283","MSTRG.10009","transcript","33476",0.408272908682112,0.999989508679083
"MSTRG.5838.4","MSTRG.5838","transcript","19782",0.408274809908252,0.999989508679083
"MSTRG.6229.9","MSTRG.6229","transcript","21092",0.408507462696852,0.999989508679083
"FBtr0083849","MSTRG.10381","transcript","34730",0.408548413018138,0.999989508679083
"FBtr0344152","MSTRG.13945","transcript","48103",0.408651491121735,0.999989508679083
"FBtr0100544","MSTRG.11908","transcript","40504",0.40865401515106,0.999989508679083
"FBtr0074470","MSTRG.13752","transcript","47410",0.408688514285146,0.999989508679083
"FBtr0078988","MSTRG.8490","transcript","28355",0.408845044500088,0.999989508679083
"FBtr0070671","MSTRG.12344","transcript","42122",0.408867488760032,0.999989508679083
"FBtr0085080","MSTRG.11244","transcript","37714",0.408873353732974,0.999989508679083
"MSTRG.2268.12","MSTRG.2268","transcript","7588",0.408902573378408,0.999989508679083
"FBtr0081148","MSTRG.2237","transcript","7472",0.408965087089822,0.999989508679083
"MSTRG.1730.4","MSTRG.1730","transcript","5782",0.408994348103443,0.999989508679083
"MSTRG.8134.2","MSTRG.8134","transcript","27322",0.409029228967557,0.999989508679083
"FBtr0345491","MSTRG.3745","transcript","12499",0.40907533796441,0.999989508679083
"MSTRG.1975.16","MSTRG.1975","transcript","6552",0.4091754771534,0.999989508679083
"FBtr0083805","MSTRG.10344","transcript","34567",0.409229761921399,0.999989508679083
"FBtr0333160","MSTRG.13861","transcript","47785",0.409415443314955,0.999989508679083
"FBtr0074570","MSTRG.13802","transcript","47631",0.409456468008991,0.999989508679083
"FBtr0113470","MSTRG.2978","transcript","9876",0.409465047422348,0.999989508679083
"FBtr0089644","MSTRG.11066","transcript","37074",0.409476215334788,0.999989508679083
"MSTRG.3573.7","MSTRG.3573","transcript","12053",0.409487013085225,0.999989508679083
"FBtr0086969","MSTRG.4436","transcript","14961",0.409510566755037,0.999989508679083
"FBtr0081634","MSTRG.8834","transcript","29612",0.40962822648515,0.999989508679083
"MSTRG.1977.4","MSTRG.1977","transcript","6569",0.409654094627754,0.999989508679083
"FBtr0331829","MSTRG.6948","transcript","23549",0.409723114608534,0.999989508679083
"FBtr0112356","MSTRG.1882","transcript","6183",0.409933045183726,0.999989508679083
"MSTRG.123.1","MSTRG.123","transcript","290",0.409962836454407,0.999989508679083
"MSTRG.10927.4","MSTRG.10927","transcript","36685",0.409987585202182,0.999989508679083
"MSTRG.10625.4","MSTRG.10625","transcript","35693",0.409991153411613,0.999989508679083
"FBtr0085833","MSTRG.11752","transcript","39376",0.410001877328628,0.999989508679083
"FBtr0084075","MSTRG.10556","transcript","35344",0.410059230068632,0.999989508679083
"MSTRG.4010.2","MSTRG.4010","transcript","13469",0.410164328371775,0.999989508679083
"MSTRG.6441.1","MSTRG.6441","transcript","21757",0.410164978954124,0.999989508679083
"FBtr0076368","MSTRG.6842","transcript","23184",0.410169161298405,0.999989508679083
"FBtr0336847","MSTRG.1449","transcript","4772",0.410210367499073,0.999989508679083
"FBtr0330706","MSTRG.997","transcript","3318",0.410284594453101,0.999989508679083
"FBtr0346525","MSTRG.7486","transcript","25365",0.410326555627977,0.999989508679083
"FBtr0302613","MSTRG.8573","transcript","28655",0.410366744597942,0.999989508679083
"FBtr0070186","MSTRG.12042","transcript","40972",0.410390934465847,0.999989508679083
"MSTRG.5669.5","MSTRG.5669","transcript","19251",0.410427992645354,0.999989508679083
"MSTRG.12837.12","MSTRG.12837","transcript","43848",0.410431603804509,0.999989508679083
"FBtr0082527","MSTRG.9459","transcript","31591",0.410578708559826,0.999989508679083
"FBtr0331375","MSTRG.939","transcript","3059",0.410587679006717,0.999989508679083
"FBtr0086039","MSTRG.2838","transcript","9413",0.410719441457182,0.999989508679083
"FBtr0344321","MSTRG.14018","transcript","48287",0.410762658718145,0.999989508679083
"FBtr0075938","MSTRG.7163","transcript","24292",0.410948710599567,0.999989508679083
"FBtr0075913","MSTRG.7144","transcript","24225",0.411032828042891,0.999989508679083
"MSTRG.4517.20","MSTRG.4517","transcript","15218",0.411108595158213,0.999989508679083
"FBtr0340402","MSTRG.14037","transcript","48384",0.411131542671353,0.999989508679083
"MSTRG.1565.6","MSTRG.1565","transcript","5254",0.411184087553763,0.999989508679083
"MSTRG.12966.2","MSTRG.12966","transcript","44355",0.411206865383192,0.999989508679083
"FBtr0306933","MSTRG.3096","transcript","10242",0.41125202609172,0.999989508679083
"FBtr0301455","MSTRG.2762","transcript","9206",0.41125476326148,0.999989508679083
"MSTRG.8860.5","MSTRG.8860","transcript","29698",0.411271300520513,0.999989508679083
"FBtr0339465","MSTRG.3545","transcript","11986",0.41127425488497,0.999989508679083
"MSTRG.12939.28","MSTRG.12939","transcript","44222",0.411278935553315,0.999989508679083
"FBtr0309866","MSTRG.3119","transcript","10355",0.41131979880417,0.999989508679083
"FBtr0085602","MSTRG.11565","transcript","38747",0.411443869395943,0.999989508679083
"FBtr0085353","MSTRG.11404","transcript","38235",0.411464227110559,0.999989508679083
"MSTRG.846.2","MSTRG.846","transcript","2756",0.411472909199336,0.999989508679083
"FBtr0335413","MSTRG.10877","transcript","36512",0.411568061598373,0.999989508679083
"MSTRG.158.2","MSTRG.158","transcript","397",0.411590321580598,0.999989508679083
"FBtr0071094","MSTRG.12721","transcript","43380",0.41162565587576,0.999989508679083
"FBtr0085860","MSTRG.11761","transcript","39398",0.411702380068997,0.999989508679083
"FBtr0084432","MSTRG.10761","transcript","36130",0.411778160560495,0.999989508679083
"FBtr0083950","MSTRG.10426","transcript","34910",0.411804876200753,0.999989508679083
"FBtr0070092","MSTRG.11984","transcript","40754",0.411878051700329,0.999989508679083
"FBtr0088781","MSTRG.3172","transcript","10567",0.411878940257645,0.999989508679083
"FBtr0087821","MSTRG.3818","transcript","12732",0.4120085287093,0.999989508679083
"MSTRG.11845.38","MSTRG.11845","transcript","39954",0.412057919683467,0.999989508679083
"MSTRG.12142.2","MSTRG.12142","transcript","41456",0.41215402276157,0.999989508679083
"FBtr0081253","MSTRG.2299","transcript","7706",0.412165909936893,0.999989508679083
"FBtr0080428","MSTRG.1682","transcript","5648",0.412178161284178,0.999989508679083
"FBtr0072442","MSTRG.5537","transcript","18759",0.412238529537362,0.999989508679083
"FBtr0331385","MSTRG.12119","transcript","41295",0.412275775890205,0.999989508679083
"FBtr0081144","MSTRG.2233","transcript","7463",0.412312207569586,0.999989508679083
"FBtr0086236","MSTRG.4938","transcript","16879",0.412460341719412,0.999989508679083
"FBtr0333355","MSTRG.2528","transcript","8414",0.412510903468438,0.999989508679083
"FBtr0336929","MSTRG.5335","transcript","18134",0.412548442441656,0.999989508679083
"FBtr0333558","MSTRG.4551","transcript","15348",0.412665849968502,0.999989508679083
"FBtr0345142","MSTRG.8548","transcript","28565",0.41274419233525,0.999989508679083
"MSTRG.6113.16","MSTRG.6113","transcript","20784",0.41275180375197,0.999989508679083
"FBtr0301032","MSTRG.6783","transcript","22953",0.412776770355386,0.999989508679083
"MSTRG.8573.8","MSTRG.8573","transcript","28679",0.412824801631541,0.999989508679083
"MSTRG.13428.3","MSTRG.13428","transcript","46108",0.412879614838736,0.999989508679083
"MSTRG.9212.1","MSTRG.9212","transcript","30857",0.412958050799384,0.999989508679083
"MSTRG.408.4","MSTRG.408","transcript","1172",0.412985953582237,0.999989508679083
"FBtr0309836","MSTRG.6079","transcript","20654",0.413001985976343,0.999989508679083
"MSTRG.6477.2","MSTRG.6477","transcript","21889",0.413001985976343,0.999989508679083
"MSTRG.4066.4","MSTRG.4066","transcript","13700",0.413001985976344,0.999989508679083
"FBtr0303447","MSTRG.1279","transcript","4279",0.413074046224081,0.999989508679083
"MSTRG.3158.5","MSTRG.3158","transcript","10494",0.413093692970003,0.999989508679083
"FBtr0305081","MSTRG.3235","transcript","10765",0.413104684947008,0.999989508679083
"MSTRG.4683.3","MSTRG.4683","transcript","15787",0.413296551416427,0.999989508679083
"FBtr0307068","MSTRG.792","transcript","2594",0.413313099411959,0.999989508679083
"FBtr0330061","MSTRG.6438","transcript","21742",0.413440590933266,0.999989508679083
"FBtr0332788","MSTRG.6556","transcript","22181",0.413498433948215,0.999989508679083
"MSTRG.2762.1","MSTRG.2762","transcript","9202",0.413520407804079,0.999989508679083
"FBtr0343342","MSTRG.5440","transcript","18437",0.413527872717384,0.999989508679083
"FBtr0290307","MSTRG.4528","transcript","15283",0.413577582393616,0.999989508679083
"FBtr0086581","MSTRG.4766","transcript","16066",0.41364117739625,0.999989508679083
"FBtr0070060","MSTRG.14129","transcript","48717",0.41365251840668,0.999989508679083
"MSTRG.14141.5","MSTRG.14141","transcript","48752",0.413677050881749,0.999989508679083
"FBtr0071004","MSTRG.12645","transcript","43121",0.413771634303751,0.999989508679083
"FBtr0113504","MSTRG.4098","transcript","13772",0.413892158306441,0.999989508679083
"FBtr0078668","MSTRG.8718","transcript","29219",0.413906674730982,0.999989508679083
"FBtr0100125","MSTRG.1638","transcript","5470",0.413961591286818,0.999989508679083
"FBtr0072738","MSTRG.5822","transcript","19720",0.414030726544215,0.999989508679083
"FBtr0087331","MSTRG.4211","transcript","14157",0.414085714897429,0.999989508679083
"FBtr0088948","MSTRG.3090","transcript","10237",0.414191828784649,0.999989508679083
"MSTRG.5974.4","MSTRG.5974","transcript","20316",0.414208206322067,0.999989508679083
"MSTRG.9727.5","MSTRG.9727","transcript","32473",0.41432909855482,0.999989508679083
"MSTRG.11321.5","MSTRG.11321","transcript","37956",0.41436027149383,0.999989508679083
"MSTRG.7608.9","MSTRG.7608","transcript","25765",0.41445721556668,0.999989508679083
"FBtr0345105","MSTRG.5944","transcript","20179",0.414640576645497,0.999989508679083
"MSTRG.1785.3","MSTRG.1785","transcript","5903",0.414672529457056,0.999989508679083
"FBtr0077440","MSTRG.616","transcript","1894",0.414775044544262,0.999989508679083
"FBtr0301000","MSTRG.2582","transcript","8627",0.414820744193503,0.999989508679083
"FBtr0307189","MSTRG.13049","transcript","44642",0.415035039231756,0.999989508679083
"MSTRG.12415.13","MSTRG.12415","transcript","42392",0.41508299272322,0.999989508679083
"MSTRG.1453.4","MSTRG.1453","transcript","4793",0.415132940403521,0.999989508679083
"MSTRG.6113.3","MSTRG.6113","transcript","20775",0.415134457114018,0.999989508679083
"MSTRG.4337.2","MSTRG.4337","transcript","14594",0.41513669925574,0.999989508679083
"MSTRG.9283.7","MSTRG.9283","transcript","31083",0.415245984898808,0.999989508679083
"FBtr0084288","MSTRG.10659","transcript","35794",0.415282610975787,0.999989508679083
"FBtr0339760","MSTRG.4047","transcript","13617",0.41531934639901,0.999989508679083
"MSTRG.1813.3","MSTRG.1813","transcript","5985",0.41536088255936,0.999989508679083
"MSTRG.11194.2","MSTRG.11194","transcript","37519",0.415393363162851,0.999989508679083
"MSTRG.3265.22","MSTRG.3265","transcript","10864",0.415421027940466,0.999989508679083
"MSTRG.3158.1","MSTRG.3158","transcript","10489",0.415452628296491,0.999989508679083
"FBtr0330693","MSTRG.1097","transcript","3709",0.415476615491945,0.999989508679083
"MSTRG.14146.11","MSTRG.14146","transcript","48800",0.415499621955647,0.999989508679083
"FBtr0078103","MSTRG.87","transcript","182",0.415505968037257,0.999989508679083
"FBtr0073575","MSTRG.13162","transcript","45085",0.415549304549404,0.999989508679083
"MSTRG.7792.5","MSTRG.7792","transcript","26297",0.415559136728883,0.999989508679083
"MSTRG.7086.2","MSTRG.7086","transcript","24055",0.41557803042462,0.999989508679083
"MSTRG.11780.3","MSTRG.11780","transcript","39452",0.415745670228165,0.999989508679083
"FBtr0340239","MSTRG.1145","transcript","3828",0.415747477277511,0.999989508679083
"FBtr0073616","MSTRG.13122","transcript","44909",0.415749563030493,0.999989508679083
"MSTRG.2637.1","MSTRG.2637","transcript","8866",0.415774550008233,0.999989508679083
"FBtr0445452","MSTRG.10840","transcript","36363",0.415778650432725,0.999989508679083
"FBtr0070402","MSTRG.12208","transcript","41616",0.415797581854131,0.999989508679083
"FBtr0081120","MSTRG.2200","transcript","7373",0.415900978096176,0.999989508679083
"FBtr0331639","MSTRG.1406","transcript","4640",0.41594365338075,0.999989508679083
"FBtr0333425","MSTRG.1565","transcript","5250",0.415990345716917,0.999989508679083
"MSTRG.3158.2","MSTRG.3158","transcript","10490",0.416006853334008,0.999989508679083
"MSTRG.2615.1","MSTRG.2615","transcript","8807",0.416022100499016,0.999989508679083
"MSTRG.12158.3","MSTRG.12158","transcript","41464",0.416048160162496,0.999989508679083
"MSTRG.5405.5","MSTRG.5405","transcript","18344",0.416072919072212,0.999989508679083
"FBtr0089624","MSTRG.5380","transcript","18263",0.416102833987787,0.999989508679083
"FBtr0308818","MSTRG.4242","transcript","14310",0.416263662436653,0.999989508679083
"MSTRG.4156.9","MSTRG.4156","transcript","13916",0.416301745146544,0.999989508679083
"FBtr0083053","MSTRG.9859","transcript","32889",0.41638132148195,0.999989508679083
"FBtr0085150","MSTRG.11253","transcript","37727",0.416419078082432,0.999989508679083
"MSTRG.1077.4","MSTRG.1077","transcript","3601",0.416425188840863,0.999989508679083
"FBtr0081349","MSTRG.2356","transcript","7864",0.416493436269893,0.999989508679083
"FBtr0081944","MSTRG.9057","transcript","30286",0.416517797646772,0.999989508679083
